creator_id,niche,platform,week_number,week_date,follower_count,weekly_follower_change,engagement_rate,save_rate,watch_time_pct,comment_sentiment_score,share_to_view_ratio,new_viewer_ratio,unsubscribe_rate,post_frequency_per_week,days_since_community_post,health_score,risk_level,algorithm_penalty_active
CRE0029,Home Decor & Interior Design,Instagram,40,2025-12-25,126588,1829,0.0276,0.0051,0.443,0.821,0.0018,0.461,0.0043,3.9,2,67.9,Watch,False
CRE0029,Home Decor & Interior Design,Instagram,41,2026-01-01,124955,196,0.0308,0.0067,0.399,0.575,0.0029,0.54,0.0014,4.1,10,65.9,Watch,False
CRE0029,Home Decor & Interior Design,Instagram,42,2026-01-08,127111,2352,0.0305,0.0065,0.395,0.769,0.0042,0.304,0.0058,4.5,19,60.1,Watch,False
CRE0029,Home Decor & Interior Design,Instagram,43,2026-01-15,125870,1111,0.0246,0.0043,0.385,0.651,0.0034,0.454,0.0073,2.7,7,55.7,Watch,False
CRE0029,Home Decor & Interior Design,Instagram,44,2026-01-22,125488,729,0.0262,0.0078,0.361,0.726,0.0021,0.355,0.0055,5.4,1,60.8,Watch,False
CRE0029,Home Decor & Interior Design,Instagram,45,2026-01-29,125262,503,0.0288,0.0038,0.374,0.905,0.0032,0.404,0.0077,3.8,17,60.3,Watch,False
CRE0029,Home Decor & Interior Design,Instagram,46,2026-02-05,125075,316,0.0249,0.0039,0.303,0.593,0.0023,0.372,0.0028,5.2,8,56.9,Watch,False
CRE0029,Home Decor & Interior Design,Instagram,47,2026-02-12,126445,1686,0.0249,0.0063,0.491,0.884,0.0032,0.395,0.0014,2.2,4,69.6,Watch,False
CRE0029,Home Decor & Interior Design,Instagram,48,2026-02-19,124349,-410,0.0327,0.0053,0.37,0.805,0.0016,0.295,0.001,4.7,6,64.0,Watch,False
CRE0029,Home Decor & Interior Design,Instagram,49,2026-02-26,124661,-98,0.03,0.0031,0.399,0.686,0.0024,0.356,0.0032,2.2,7,56.8,Watch,False
CRE0029,Home Decor & Interior Design,Instagram,50,2026-03-05,125685,926,0.0252,0.0032,0.328,0.851,0.0035,0.52,0.0016,4.6,21,67.3,Watch,False
CRE0029,Home Decor & Interior Design,Instagram,51,2026-03-12,125727,968,0.0267,0.0035,0.467,0.656,0.0032,0.346,0.0044,5.9,5,63.9,Watch,False
CRE0029,Home Decor & Interior Design,Instagram,52,2026-03-19,124837,78,0.0282,0.0037,0.344,0.716,0.0039,0.548,0.0077,5.2,9,60.3,Watch,False
CRE0030,Finance & Investing,Twitter/X,1,2025-03-27,152628,301,0.0182,0.0033,0.336,0.82,0.0013,0.368,0.0039,5.4,12,61.7,Watch,False
CRE0030,Finance & Investing,Twitter/X,2,2025-04-03,154274,1947,0.019,0.0027,0.406,0.561,0.0021,0.324,0.0057,2.9,10,52.4,Alert,False
CRE0030,Finance & Investing,Twitter/X,3,2025-04-10,150380,-1947,0.0177,0.0049,0.483,0.726,0.0011,0.308,0.0029,5.8,7,67.0,Watch,False
CRE0030,Finance & Investing,Twitter/X,4,2025-04-17,154049,1722,0.0197,0.0047,0.369,0.734,0.0019,0.468,0.0011,1.9,6,61.7,Watch,False
CRE0030,Finance & Investing,Twitter/X,5,2025-04-24,151950,-377,0.0196,0.0031,0.386,0.837,0.0029,0.443,0.0016,2.2,8,63.4,Watch,False
CRE0030,Finance & Investing,Twitter/X,6,2025-05-01,151252,-1075,0.0161,0.0046,0.446,0.584,0.0024,0.368,0.0022,2.6,4,59.9,Watch,False
CRE0030,Finance & Investing,Twitter/X,7,2025-05-08,151429,-898,0.0176,0.003,0.346,0.78,0.0011,0.369,0.0057,1.5,11,52.5,Alert,False
CRE0030,Finance & Investing,Twitter/X,8,2025-05-15,151639,-688,0.0172,0.0018,0.332,0.708,0.0012,0.254,0.007,2.9,19,47.9,Alert,False
CRE0030,Finance & Investing,Twitter/X,9,2025-05-22,153033,706,0.0177,0.0051,0.441,0.83,0.002,0.302,0.0052,5.8,20,64.5,Watch,False
CRE0030,Finance & Investing,Twitter/X,10,2025-05-29,152416,89,0.0175,0.002,0.464,0.815,0.0018,0.435,0.0079,5.5,2,65.4,Watch,False
CRE0030,Finance & Investing,Twitter/X,11,2025-06-05,152549,222,0.0201,0.0043,0.394,0.894,0.0011,0.498,0.0022,4.9,9,71.8,Safe,False
CRE0030,Finance & Investing,Twitter/X,12,2025-06-12,154734,2407,0.0161,0.0028,0.509,0.608,0.0009,0.471,0.0072,5.5,3,65.2,Watch,False
CRE0030,Finance & Investing,Twitter/X,13,2025-06-19,153590,1263,0.0172,0.0024,0.346,0.923,0.0017,0.445,0.0064,5.0,2,63.7,Watch,False
CRE0030,Finance & Investing,Twitter/X,14,2025-06-26,152731,404,0.0164,0.0031,0.545,0.797,0.0022,0.338,0.0028,5.0,4,69.5,Watch,False
CRE0030,Finance & Investing,Twitter/X,15,2025-07-03,153780,1453,0.0167,0.004,0.446,0.715,0.001,0.485,0.0049,2.8,14,63.5,Watch,False
CRE0030,Finance & Investing,Twitter/X,16,2025-07-10,152128,-199,0.0195,0.0042,0.451,0.812,0.0017,0.418,0.0071,4.9,20,65.7,Watch,False
CRE0030,Finance & Investing,Twitter/X,17,2025-07-17,154817,2490,0.0161,0.0031,0.411,0.599,0.0018,0.533,0.0059,3.1,1,59.1,Watch,False
CRE0030,Finance & Investing,Twitter/X,18,2025-07-24,153990,1663,0.0172,0.0019,0.415,0.79,0.0023,0.443,0.0053,2.9,1,61.1,Watch,False
CRE0030,Finance & Investing,Twitter/X,19,2025-07-31,150262,-2065,0.0196,0.0053,0.509,0.541,0.0019,0.25,0.0013,3.5,9,61.1,Watch,False
CRE0030,Finance & Investing,Twitter/X,20,2025-08-07,156358,4031,0.0156,0.0043,0.43,0.963,0.0011,0.55,0.0064,5.0,0,71.1,Safe,False
CRE0030,Finance & Investing,Twitter/X,21,2025-08-14,154726,2399,0.0189,0.0056,0.374,0.568,0.0025,0.45,0.0047,3.0,2,57.1,Watch,False
CRE0030,Finance & Investing,Twitter/X,22,2025-08-21,152784,457,0.02,0.0048,0.332,0.584,0.0018,0.466,0.0037,4.1,21,58.7,Watch,False
CRE0030,Finance & Investing,Twitter/X,23,2025-08-28,152622,295,0.0184,0.0037,0.414,0.834,0.0021,0.48,0.0046,5.9,20,68.7,Watch,False
CRE0030,Finance & Investing,Twitter/X,24,2025-09-04,153095,768,0.0172,0.0027,0.491,0.648,0.0021,0.333,0.0069,3.3,14,58.3,Watch,False
CRE0030,Finance & Investing,Twitter/X,25,2025-09-11,152822,495,0.0194,0.0038,0.396,0.677,0.001,0.441,0.0075,5.7,12,60.6,Watch,False
CRE0030,Finance & Investing,Twitter/X,26,2025-09-18,155631,3304,0.018,0.0033,0.523,0.749,0.0018,0.459,0.0074,1.7,1,61.1,Watch,False
CRE0030,Finance & Investing,Twitter/X,27,2025-09-25,156479,4152,0.0163,0.0042,0.501,0.592,0.0019,0.388,0.0015,5.5,2,68.7,Watch,False
CRE0030,Finance & Investing,Twitter/X,28,2025-10-02,152676,349,0.0166,0.0023,0.471,0.798,0.0021,0.424,0.0031,3.2,12,66.5,Watch,False
CRE0030,Finance & Investing,Twitter/X,29,2025-10-09,155275,2948,0.0204,0.004,0.488,0.785,0.0014,0.403,0.002,4.2,16,70.2,Safe,False
CRE0030,Finance & Investing,Twitter/X,30,2025-10-16,151051,-1276,0.0158,0.0037,0.403,0.473,0.0017,0.357,0.007,2.8,1,50.4,Alert,False
CRE0030,Finance & Investing,Twitter/X,31,2025-10-23,152837,510,0.0193,0.0032,0.409,0.773,0.0012,0.466,0.0061,5.2,13,65.1,Watch,False
CRE0030,Finance & Investing,Twitter/X,32,2025-10-30,148290,-4037,0.0103,0.0022,0.214,0.406,0.0015,0.306,0.0029,2.3,28,40.6,Alert,True
CRE0030,Finance & Investing,Twitter/X,33,2025-11-06,149035,-3292,0.0095,0.0019,0.313,0.638,0.0011,0.22,0.0091,1.4,5,39.5,Critical,True
CRE0030,Finance & Investing,Twitter/X,34,2025-11-13,149004,-3323,0.012,0.002,0.229,0.405,0.0013,0.351,0.009,2.1,10,36.1,Critical,True
CRE0030,Finance & Investing,Twitter/X,35,2025-11-20,152150,-177,0.0114,0.0016,0.325,0.444,0.0014,0.272,0.0149,1.1,20,36.1,Critical,True
CRE0030,Finance & Investing,Twitter/X,36,2025-11-27,147795,-4532,0.0096,0.0012,0.324,0.504,0.0008,0.289,0.0049,3.3,6,47.1,Alert,True
CRE0030,Finance & Investing,Twitter/X,37,2025-12-04,148723,-3604,0.0111,0.0025,0.247,0.362,0.0012,0.355,0.0135,3.6,29,38.4,Critical,True
CRE0030,Finance & Investing,Twitter/X,38,2025-12-11,150183,-2144,0.0109,0.0029,0.247,0.451,0.001,0.362,0.0159,3.8,30,41.0,Alert,True
CRE0030,Finance & Investing,Twitter/X,39,2025-12-18,146074,-6253,0.0113,0.0021,0.234,0.617,0.001,0.384,0.0032,3.6,28,50.4,Alert,True
CRE0030,Finance & Investing,Twitter/X,40,2025-12-25,151516,-811,0.0103,0.0025,0.293,0.472,0.0008,0.363,0.0059,3.4,11,46.9,Alert,True
CRE0030,Finance & Investing,Twitter/X,41,2026-01-01,153373,1046,0.0185,0.0044,0.488,0.607,0.0021,0.516,0.0061,5.0,3,67.2,Watch,False
CRE0030,Finance & Investing,Twitter/X,42,2026-01-08,154342,2015,0.0172,0.0019,0.45,0.65,0.0021,0.323,0.003,3.5,8,59.9,Watch,False
CRE0030,Finance & Investing,Twitter/X,43,2026-01-15,156477,4150,0.0176,0.0025,0.492,0.752,0.0014,0.466,0.0053,1.9,17,63.1,Watch,False
CRE0030,Finance & Investing,Twitter/X,44,2026-01-22,152370,43,0.0163,0.0018,0.444,0.845,0.0024,0.294,0.0014,3.5,16,64.2,Watch,False
CRE0030,Finance & Investing,Twitter/X,45,2026-01-29,155294,2967,0.0162,0.0027,0.439,0.696,0.0022,0.431,0.0062,4.3,0,62.3,Watch,False
CRE0030,Finance & Investing,Twitter/X,46,2026-02-05,154755,2428,0.0206,0.0048,0.366,0.678,0.001,0.321,0.0024,3.8,16,58.6,Watch,False
CRE0030,Finance & Investing,Twitter/X,47,2026-02-12,155852,3525,0.0166,0.0044,0.424,0.419,0.0016,0.456,0.0055,4.3,2,58.1,Watch,False
CRE0030,Finance & Investing,Twitter/X,48,2026-02-19,153207,880,0.0207,0.0027,0.568,0.624,0.003,0.418,0.0048,3.1,3,62.5,Watch,False
CRE0030,Finance & Investing,Twitter/X,49,2026-02-26,154757,2430,0.018,0.0022,0.495,0.714,0.0013,0.486,0.0065,5.4,0,68.0,Watch,False
CRE0030,Finance & Investing,Twitter/X,50,2026-03-05,153430,1103,0.0157,0.0025,0.44,0.57,0.0009,0.312,0.0046,5.2,7,59.2,Watch,False
CRE0030,Finance & Investing,Twitter/X,51,2026-03-12,154919,2592,0.019,0.0046,0.494,0.828,0.0015,0.434,0.0067,2.0,17,63.4,Watch,False
CRE0030,Finance & Investing,Twitter/X,52,2026-03-19,153983,1656,0.0183,0.0033,0.471,0.535,0.0022,0.414,0.0049,5.4,19,63.1,Watch,False
CRE0031,Food & Cooking,Substack,1,2025-03-27,112681,1007,0.4282,0.0632,0.349,0.48,0.026,0.544,0.0034,4.3,0,77.2,Safe,False
CRE0031,Food & Cooking,Substack,2,2025-04-03,114309,2635,0.526,0.0738,0.347,0.846,0.0486,0.425,0.0014,5.4,1,85.6,Safe,False
CRE0031,Food & Cooking,Substack,3,2025-04-10,111614,-60,0.4617,0.065,0.331,0.58,0.0568,0.384,0.0016,3.4,16,74.9,Safe,False
CRE0031,Food & Cooking,Substack,4,2025-04-17,110293,-1381,0.4225,0.0798,0.486,0.63,0.047,0.326,0.0054,5.5,15,81.3,Safe,False
CRE0031,Food & Cooking,Substack,5,2025-04-24,112767,1093,0.5128,0.0893,0.363,0.738,0.0588,0.435,0.0039,2.2,1,76.5,Safe,False
CRE0031,Food & Cooking,Substack,6,2025-05-01,111843,169,0.4957,0.1261,0.341,0.682,0.056,0.417,0.0057,5.6,1,77.5,Safe,False
CRE0031,Food & Cooking,Substack,7,2025-05-08,113375,1701,0.4484,0.0755,0.461,0.732,0.0396,0.262,0.0023,3.8,10,80.8,Safe,False
CRE0031,Food & Cooking,Substack,8,2025-05-15,111874,200,0.5412,0.0844,0.456,0.551,0.0274,0.376,0.0056,5.8,15,79.5,Safe,False
CRE0031,Food & Cooking,Substack,9,2025-05-22,112991,1317,0.442,0.0508,0.358,0.741,0.059,0.506,0.002,4.6,1,84.9,Safe,False
CRE0031,Food & Cooking,Substack,10,2025-05-29,112743,1069,0.4182,0.066,0.407,0.576,0.0403,0.449,0.0027,2.0,0,76.6,Safe,False
CRE0031,Food & Cooking,Substack,11,2025-06-05,114346,2672,0.5368,0.0777,0.433,0.686,0.0376,0.337,0.0018,1.6,10,76.9,Safe,False
CRE0031,Food & Cooking,Substack,12,2025-06-12,114136,2462,0.5255,0.1525,0.433,0.749,0.0493,0.515,0.0077,2.3,2,78.5,Safe,False
CRE0031,Food & Cooking,Substack,13,2025-06-19,111287,-387,0.5388,0.0882,0.395,0.551,0.0757,0.284,0.0021,3.7,11,74.6,Safe,False
CRE0031,Food & Cooking,Substack,14,2025-06-26,110379,-1295,0.5097,0.0805,0.38,0.66,0.0328,0.526,0.0011,5.1,10,86.1,Safe,False
CRE0031,Food & Cooking,Substack,15,2025-07-03,114387,2713,0.4792,0.1394,0.479,0.896,0.0424,0.321,0.0016,4.7,7,89.3,Safe,False
CRE0031,Food & Cooking,Substack,16,2025-07-10,113248,1574,0.4141,0.0671,0.42,0.824,0.0586,0.353,0.0071,2.9,5,76.8,Safe,False
CRE0031,Food & Cooking,Substack,17,2025-07-17,110861,-813,0.4629,0.0825,0.554,0.641,0.0602,0.265,0.0048,3.3,6,77.6,Safe,False
CRE0031,Food & Cooking,Substack,18,2025-07-24,110979,-695,0.4838,0.0621,0.513,0.557,0.0531,0.294,0.0066,2.9,7,74.2,Safe,False
CRE0031,Food & Cooking,Substack,19,2025-07-31,111243,-431,0.4821,0.1311,0.528,0.457,0.0327,0.279,0.0041,3.3,9,75.0,Safe,False
CRE0031,Food & Cooking,Substack,20,2025-08-07,112410,736,0.5044,0.1438,0.504,0.577,0.0283,0.373,0.0029,4.9,2,84.6,Safe,False
CRE0031,Food & Cooking,Substack,21,2025-08-14,110233,-1441,0.5313,0.0985,0.479,0.619,0.0724,0.473,0.0014,2.2,3,83.5,Safe,False
CRE0031,Food & Cooking,Substack,22,2025-08-21,112273,599,0.5573,0.143,0.364,0.746,0.0364,0.407,0.0067,3.8,9,76.2,Safe,False
CRE0031,Food & Cooking,Substack,23,2025-08-28,110968,-706,0.4877,0.1366,0.497,0.609,0.0443,0.526,0.0011,2.1,10,85.1,Safe,False
CRE0031,Food & Cooking,Substack,24,2025-09-04,113655,1981,0.4454,0.1034,0.41,0.703,0.0473,0.277,0.0043,2.7,3,74.0,Safe,False
CRE0031,Food & Cooking,Substack,25,2025-09-11,110495,-1179,0.4582,0.053,0.42,0.699,0.0506,0.29,0.0019,4.9,12,81.6,Safe,False
CRE0031,Food & Cooking,Substack,26,2025-09-18,112540,866,0.4921,0.1049,0.368,0.68,0.0577,0.499,0.0061,3.7,21,78.3,Safe,False
CRE0031,Food & Cooking,Substack,27,2025-09-25,112537,863,0.474,0.1138,0.456,0.577,0.0373,0.484,0.0024,1.6,1,79.7,Safe,False
CRE0031,Food & Cooking,Substack,28,2025-10-02,114035,2361,0.5264,0.0964,0.473,0.531,0.0424,0.453,0.0074,3.2,10,76.9,Safe,False
CRE0031,Food & Cooking,Substack,29,2025-10-09,112227,553,0.532,0.128,0.393,0.774,0.0463,0.404,0.0043,4.1,10,81.2,Safe,False
CRE0031,Food & Cooking,Substack,30,2025-10-16,111547,-127,0.4671,0.0604,0.462,0.727,0.0461,0.51,0.0033,1.5,19,82.3,Safe,False
CRE0031,Food & Cooking,Substack,31,2025-10-23,112269,595,0.4962,0.0667,0.502,0.658,0.0392,0.37,0.0052,2.2,9,78.5,Safe,False
CRE0031,Food & Cooking,Substack,32,2025-10-30,111250,-424,0.5298,0.1289,0.401,0.628,0.0494,0.34,0.0062,5.2,10,76.6,Safe,False
CRE0031,Food & Cooking,Substack,33,2025-11-06,111559,-115,0.5103,0.0559,0.42,0.895,0.0566,0.446,0.0076,4.2,12,83.1,Safe,False
CRE0031,Food & Cooking,Substack,34,2025-11-13,111457,-217,0.5418,0.1129,0.325,0.626,0.0345,0.404,0.0054,2.7,13,70.9,Safe,False
CRE0031,Food & Cooking,Substack,35,2025-11-20,113238,1564,0.4324,0.0925,0.379,0.907,0.0561,0.285,0.0074,5.2,0,78.2,Safe,False
CRE0031,Food & Cooking,Substack,36,2025-11-27,113528,1854,0.4212,0.0514,0.475,0.77,0.061,0.324,0.0048,3.3,9,80.7,Safe,False
CRE0031,Food & Cooking,Substack,37,2025-12-04,112489,815,0.5002,0.0927,0.352,0.698,0.0734,0.333,0.0046,5.4,21,77.0,Safe,False
CRE0031,Food & Cooking,Substack,38,2025-12-11,112326,652,0.531,0.0623,0.498,0.83,0.0584,0.326,0.0059,5.0,12,85.4,Safe,False
CRE0031,Food & Cooking,Substack,39,2025-12-18,114416,2742,0.4185,0.0684,0.377,0.686,0.0309,0.487,0.0059,4.6,8,80.5,Safe,False
CRE0031,Food & Cooking,Substack,40,2025-12-25,112147,473,0.5104,0.0899,0.52,0.657,0.0586,0.465,0.0011,3.5,19,88.0,Safe,False
CRE0031,Food & Cooking,Substack,41,2026-01-01,111599,-75,0.5029,0.0548,0.366,0.829,0.027,0.301,0.0064,5.1,2,77.5,Safe,False
CRE0031,Food & Cooking,Substack,42,2026-01-08,112561,887,0.5536,0.1064,0.4,0.74,0.0737,0.333,0.004,4.9,12,80.6,Safe,False
CRE0031,Food & Cooking,Substack,43,2026-01-15,112278,604,0.4472,0.0963,0.391,0.694,0.0362,0.549,0.0077,4.8,20,80.3,Safe,False
CRE0031,Food & Cooking,Substack,44,2026-01-22,109736,-1938,0.4972,0.119,0.3,0.798,0.0494,0.443,0.0033,1.8,8,74.5,Safe,False
CRE0031,Food & Cooking,Substack,45,2026-01-29,111716,42,0.4298,0.0639,0.325,0.709,0.0604,0.383,0.0035,4.9,13,78.2,Safe,False
CRE0031,Food & Cooking,Substack,46,2026-02-05,111449,-225,0.5576,0.163,0.355,0.772,0.0644,0.455,0.0011,3.0,0,81.7,Safe,False
CRE0031,Food & Cooking,Substack,47,2026-02-12,112667,993,0.5171,0.1515,0.326,0.736,0.0406,0.401,0.0075,5.7,3,75.5,Safe,False
CRE0031,Food & Cooking,Substack,48,2026-02-19,112545,871,0.5035,0.1263,0.311,0.711,0.0592,0.32,0.0012,2.6,18,73.4,Safe,False
CRE0031,Food & Cooking,Substack,49,2026-02-26,111868,194,0.4481,0.0769,0.349,0.575,0.0453,0.483,0.0059,4.6,4,76.7,Safe,False
CRE0031,Food & Cooking,Substack,50,2026-03-05,112436,762,0.4993,0.0783,0.427,0.546,0.0285,0.27,0.0028,1.8,19,71.2,Safe,False
CRE0031,Food & Cooking,Substack,51,2026-03-12,111023,-651,0.4177,0.0516,0.399,0.749,0.0505,0.479,0.0072,3.0,13,78.1,Safe,False
CRE0031,Food & Cooking,Substack,52,2026-03-19,112615,941,0.4867,0.0943,0.42,0.614,0.0477,0.252,0.0033,3.9,3,75.3,Safe,False
CRE0032,Beauty & Fashion,LinkedIn,1,2025-03-27,475369,2744,0.0301,0.007,0.525,0.673,0.003,0.48,0.0015,5.0,4,74.2,Safe,False
CRE0032,Beauty & Fashion,LinkedIn,2,2025-04-03,465557,-7068,0.0311,0.0049,0.346,0.799,0.0033,0.377,0.0026,6.0,11,64.0,Watch,False
CRE0032,Beauty & Fashion,LinkedIn,3,2025-04-10,470172,-2453,0.0303,0.0053,0.484,0.613,0.0035,0.251,0.0073,2.9,3,54.6,Alert,False
CRE0032,Beauty & Fashion,LinkedIn,4,2025-04-17,475479,2854,0.0349,0.0065,0.42,0.622,0.0049,0.276,0.0035,2.8,20,56.4,Watch,False
CRE0032,Beauty & Fashion,LinkedIn,5,2025-04-24,479077,6452,0.0336,0.0043,0.413,0.991,0.0043,0.373,0.0076,5.0,18,65.8,Watch,False
CRE0032,Beauty & Fashion,LinkedIn,6,2025-05-01,471821,-804,0.0353,0.0067,0.337,0.706,0.0038,0.253,0.0079,4.0,16,51.3,Alert,False
CRE0032,Beauty & Fashion,LinkedIn,7,2025-05-08,475805,3180,0.0341,0.0035,0.392,0.776,0.0037,0.463,0.004,4.5,9,65.4,Watch,False
CRE0032,Beauty & Fashion,LinkedIn,8,2025-05-15,477314,4689,0.035,0.0102,0.428,0.693,0.0037,0.341,0.001,1.8,3,62.2,Watch,False
CRE0032,Beauty & Fashion,LinkedIn,9,2025-05-22,478970,6345,0.0335,0.0091,0.445,0.837,0.0017,0.456,0.0043,2.9,0,67.8,Watch,False
CRE0032,Beauty & Fashion,LinkedIn,10,2025-05-29,476953,4328,0.0311,0.0078,0.478,0.715,0.0037,0.462,0.003,2.5,4,67.2,Watch,False
CRE0032,Beauty & Fashion,LinkedIn,11,2025-06-05,486103,13478,0.0356,0.0046,0.442,0.86,0.0025,0.481,0.0027,3.1,1,69.1,Watch,False
CRE0032,Beauty & Fashion,LinkedIn,12,2025-06-12,461751,-10874,0.0287,0.0055,0.424,0.786,0.003,0.539,0.0028,2.2,14,65.7,Watch,False
CRE0032,Beauty & Fashion,LinkedIn,13,2025-06-19,472619,-6,0.0275,0.0049,0.41,0.61,0.0041,0.499,0.0059,2.5,11,58.7,Watch,False
CRE0032,Beauty & Fashion,LinkedIn,14,2025-06-26,467865,-4760,0.035,0.0057,0.577,0.615,0.0031,0.452,0.004,3.5,13,66.1,Watch,False
CRE0032,Beauty & Fashion,LinkedIn,15,2025-07-03,470390,-2235,0.0278,0.0039,0.457,0.708,0.0037,0.419,0.0028,3.0,18,64.3,Watch,False
CRE0032,Beauty & Fashion,LinkedIn,16,2025-07-10,470208,-2417,0.0307,0.0037,0.387,0.822,0.0031,0.262,0.0032,3.8,4,59.5,Watch,False
CRE0032,Beauty & Fashion,LinkedIn,17,2025-07-17,469458,-3167,0.0324,0.0059,0.457,0.509,0.0048,0.52,0.0015,5.3,19,68.9,Watch,False
CRE0032,Beauty & Fashion,LinkedIn,18,2025-07-24,479369,6744,0.0313,0.0041,0.4,0.557,0.0035,0.437,0.0045,5.8,7,61.4,Watch,False
CRE0032,Beauty & Fashion,LinkedIn,19,2025-07-31,476804,4179,0.0332,0.0058,0.469,0.524,0.0027,0.273,0.0069,1.8,1,51.1,Alert,False
CRE0032,Beauty & Fashion,LinkedIn,20,2025-08-07,471259,-1366,0.0356,0.0063,0.493,0.799,0.0026,0.295,0.0064,2.2,4,60.0,Watch,False
CRE0032,Beauty & Fashion,LinkedIn,21,2025-08-14,472637,12,0.0336,0.0068,0.394,0.73,0.0046,0.528,0.0037,1.7,4,61.7,Watch,False
CRE0032,Beauty & Fashion,LinkedIn,22,2025-08-21,478742,6117,0.0356,0.0087,0.396,0.839,0.0049,0.294,0.0067,3.6,19,59.4,Watch,False
CRE0032,Beauty & Fashion,LinkedIn,23,2025-08-28,477732,5107,0.0312,0.0054,0.438,0.658,0.0024,0.261,0.0031,3.8,14,59.5,Watch,False
CRE0032,Beauty & Fashion,LinkedIn,24,2025-09-04,478777,6152,0.0347,0.0071,0.445,0.592,0.002,0.39,0.001,5.0,12,67.6,Watch,False
CRE0032,Beauty & Fashion,LinkedIn,25,2025-09-11,465533,-7092,0.0288,0.0069,0.487,0.697,0.0042,0.378,0.0074,3.5,0,62.0,Watch,False
CRE0032,Beauty & Fashion,LinkedIn,26,2025-09-18,461319,-11306,0.0356,0.0105,0.401,0.74,0.0024,0.269,0.0024,3.5,19,61.7,Watch,False
CRE0032,Beauty & Fashion,LinkedIn,27,2025-09-25,478790,6165,0.0325,0.0044,0.458,0.684,0.0034,0.357,0.0048,2.3,3,58.9,Watch,False
CRE0032,Beauty & Fashion,LinkedIn,28,2025-10-02,471101,-1524,0.0331,0.0042,0.486,0.641,0.0027,0.48,0.0067,5.2,8,66.5,Watch,False
CRE0032,Beauty & Fashion,LinkedIn,29,2025-10-09,475056,2431,0.035,0.0075,0.447,0.81,0.0034,0.32,0.0023,2.2,3,63.3,Watch,False
CRE0032,Beauty & Fashion,LinkedIn,30,2025-10-16,483825,11200,0.0297,0.0035,0.464,0.692,0.0022,0.413,0.003,2.5,1,62.8,Watch,False
CRE0032,Beauty & Fashion,LinkedIn,31,2025-10-23,475388,2763,0.0321,0.0051,0.384,0.612,0.0031,0.429,0.0043,5.8,11,62.0,Watch,False
CRE0032,Beauty & Fashion,LinkedIn,32,2025-10-30,480271,7646,0.0317,0.0036,0.573,0.649,0.0047,0.497,0.0059,3.6,16,65.6,Watch,False
CRE0032,Beauty & Fashion,LinkedIn,33,2025-11-06,472203,-422,0.0278,0.0034,0.526,0.775,0.0019,0.341,0.0052,3.9,15,64.7,Watch,False
CRE0032,Beauty & Fashion,LinkedIn,34,2025-11-13,474275,1650,0.0315,0.0044,0.423,0.789,0.0029,0.354,0.0056,5.7,14,63.7,Watch,False
CRE0032,Beauty & Fashion,LinkedIn,35,2025-11-20,465453,-7172,0.0166,0.0021,0.257,0.461,0.001,0.351,0.0134,1.4,20,36.2,Critical,True
CRE0032,Beauty & Fashion,LinkedIn,36,2025-11-27,461196,-11429,0.0196,0.0021,0.309,0.366,0.0021,0.339,0.0169,2.1,7,38.0,Critical,True
CRE0032,Beauty & Fashion,LinkedIn,37,2025-12-04,459870,-12755,0.0189,0.0042,0.305,0.483,0.0012,0.293,0.0125,2.8,16,41.0,Alert,True
CRE0032,Beauty & Fashion,LinkedIn,38,2025-12-11,473353,728,0.0179,0.0042,0.214,0.343,0.0009,0.36,0.0029,2.1,14,41.3,Alert,True
CRE0032,Beauty & Fashion,LinkedIn,39,2025-12-18,466308,-6317,0.0159,0.0032,0.204,0.293,0.0021,0.19,0.0112,1.6,15,26.2,Critical,True
CRE0032,Beauty & Fashion,LinkedIn,40,2025-12-25,462883,-9742,0.0202,0.0049,0.331,0.422,0.0013,0.288,0.0056,3.5,15,47.0,Alert,True
CRE0032,Beauty & Fashion,LinkedIn,41,2026-01-01,468244,-4381,0.0207,0.0025,0.283,0.523,0.0021,0.231,0.0198,2.9,7,38.3,Critical,True
CRE0032,Beauty & Fashion,LinkedIn,42,2026-01-08,468542,-4083,0.0175,0.0052,0.272,0.423,0.0022,0.231,0.0168,2.0,28,35.1,Critical,True
CRE0032,Beauty & Fashion,LinkedIn,43,2026-01-15,453974,-18651,0.0184,0.0047,0.28,0.545,0.0025,0.374,0.017,1.3,25,40.6,Alert,True
CRE0032,Beauty & Fashion,LinkedIn,44,2026-01-22,467883,-4742,0.0312,0.0085,0.559,0.661,0.0039,0.298,0.0051,5.4,17,65.5,Watch,False
CRE0032,Beauty & Fashion,LinkedIn,45,2026-01-29,481348,8723,0.0296,0.0088,0.431,0.661,0.0016,0.527,0.008,4.5,10,64.3,Watch,False
CRE0032,Beauty & Fashion,LinkedIn,46,2026-02-05,479230,6605,0.0276,0.0073,0.466,0.648,0.0037,0.387,0.0062,3.5,2,61.6,Watch,False
CRE0032,Beauty & Fashion,LinkedIn,47,2026-02-12,492197,19572,0.0308,0.0076,0.476,0.83,0.0038,0.439,0.0077,4.8,15,68.5,Watch,False
CRE0032,Beauty & Fashion,LinkedIn,48,2026-02-19,471745,-880,0.0291,0.0031,0.368,0.577,0.0037,0.355,0.0072,4.6,3,53.8,Alert,False
CRE0032,Beauty & Fashion,LinkedIn,49,2026-02-26,474653,2028,0.0299,0.0079,0.389,0.63,0.0027,0.406,0.0022,5.0,14,65.2,Watch,False
