niche,content_format,platform,total_pieces,avg_views,avg_revenue,total_revenue,avg_production_hours,avg_revenue_per_hour,converting_pieces,avg_engagement_likes,avg_saves,conversion_rate,revenue_per_view
Home Decor & Interior Design,LinkedIn Post,TikTok,2,31312.0,0.0,0.0,0.65,0.0,0,737.5,331.0,0.0,0.0
Home Decor & Interior Design,LinkedIn Post,Twitter/X,4,44435.0,0.0,0.0,1.0,0.0,0,3419.5,997.75,0.0,0.0
Home Decor & Interior Design,LinkedIn Post,YouTube,7,53323.142857142855,22741.55571428571,159190.88999999998,0.9142857142857144,23982.364285714284,3,2576.8571428571427,1561.0,0.4286,0.426486
Home Decor & Interior Design,Substack Issue,Instagram,5,27000.8,0.0,0.0,3.44,0.0,0,1929.2,1174.0,0.0,0.0
Home Decor & Interior Design,Substack Issue,LinkedIn,6,43600.166666666664,11862.92,71177.52,2.433333333333333,3368.8933333333334,2,4243.666666666667,1932.1666666666667,0.3333,0.272084
Home Decor & Interior Design,Substack Issue,Substack,4,62287.75,0.0,0.0,2.275,0.0,0,2619.5,1852.75,0.0,0.0
Home Decor & Interior Design,Substack Issue,TikTok,5,68149.0,1013.0440000000001,5065.22,2.88,930.4639999999999,1,5346.0,1625.8,0.2,0.014865
Home Decor & Interior Design,Substack Issue,Twitter/X,3,315504.6666666667,235179.61,705538.83,3.1333333333333333,85920.98,1,32489.0,2537.6666666666665,0.3333,0.745408
Home Decor & Interior Design,Substack Issue,YouTube,8,14382.75,1066.86625,8534.93,2.9375,569.76125,3,760.0,364.875,0.375,0.074177
Home Decor & Interior Design,TikTok,Instagram,7,53261.42857142857,8147.705714285715,57033.94,1.7285714285714284,4474.8042857142855,5,1771.2857142857142,1605.5714285714287,0.7143,0.152976
Home Decor & Interior Design,TikTok,LinkedIn,2,70689.0,0.0,0.0,1.3,0.0,0,5628.0,1710.5,0.0,0.0
Home Decor & Interior Design,TikTok,Substack,6,49484.0,1787.0666666666666,10722.4,1.45,671.3266666666667,1,3734.3333333333335,823.5,0.1667,0.036114
Home Decor & Interior Design,TikTok,TikTok,2,18435.5,9698.305,19396.61,1.95,10445.225,2,738.5,149.0,1.0,0.526067
Home Decor & Interior Design,TikTok,Twitter/X,6,23003.666666666668,5322.846666666667,31937.08,1.7333333333333334,2862.1949999999997,1,1529.6666666666667,501.5,0.1667,0.231391
Home Decor & Interior Design,TikTok,YouTube,6,54587.0,15782.58,94695.48,1.6166666666666665,12869.593333333332,3,3816.8333333333335,734.1666666666666,0.5,0.289127
Home Decor & Interior Design,YouTube Short,Instagram,3,7769.666666666667,2419.056666666667,7257.17,1.3333333333333333,1314.5866666666668,1,473.0,215.66666666666666,0.3333,0.311346
Home Decor & Interior Design,YouTube Short,LinkedIn,3,96031.0,6456.389999999999,19369.17,1.0666666666666667,9657.84,1,7549.333333333333,2687.3333333333335,0.3333,0.067232
Home Decor & Interior Design,YouTube Short,Substack,6,73686.66666666667,7119.365000000001,42716.19,1.3666666666666665,5509.04,2,5421.5,942.8333333333334,0.3333,0.096617
Home Decor & Interior Design,YouTube Short,TikTok,9,37760.555555555555,16144.002222222221,145296.02,1.1555555555555557,14367.88,2,3301.3333333333335,1238.2222222222222,0.2222,0.427536
Home Decor & Interior Design,YouTube Short,Twitter/X,9,103155.0,3488.206666666667,31393.86,1.2111111111111112,2612.9577777777777,2,4539.111111111111,3171.222222222222,0.2222,0.033815
Home Decor & Interior Design,YouTube Short,YouTube,7,41546.857142857145,5007.041428571429,35049.29,1.5285714285714285,4581.828571428572,4,1993.5714285714287,797.5714285714286,0.5714,0.120516
Home Decor & Interior Design,YouTube Video,Instagram,10,111007.6,3884.7339999999995,38847.34,7.32,512.375,3,11603.0,3518.8,0.3,0.034995
Home Decor & Interior Design,YouTube Video,LinkedIn,8,20047.375,1326.715,10613.72,7.1375,271.86125,3,1204.875,482.0,0.375,0.066179
Home Decor & Interior Design,YouTube Video,Substack,8,94270.5,118579.12749999999,948633.0199999999,7.8625,15646.6925,4,9429.25,989.375,0.5,1.25786
Home Decor & Interior Design,YouTube Video,TikTok,5,39763.8,0.0,0.0,7.38,0.0,0,2193.0,731.8,0.0,0.0
Home Decor & Interior Design,YouTube Video,Twitter/X,7,29596.14285714286,0.0,0.0,6.828571428571428,0.0,0,1978.142857142857,722.5714285714286,0.0,0.0
Home Decor & Interior Design,YouTube Video,YouTube,5,78904.2,45851.46399999999,229257.31999999998,8.18,5977.544,2,3396.2,3363.4,0.4,0.581103
Language Learning,Instagram Post,Instagram,9,25461.11111111111,2948.2333333333336,26534.100000000002,1.2444444444444445,2542.996666666667,4,2323.5555555555557,741.6666666666666,0.4444,0.115794
Language Learning,Instagram Post,LinkedIn,7,304572.14285714284,25062.09142857143,175434.64,1.1714285714285713,37670.43142857143,2,28410.14285714286,5385.142857142857,0.2857,0.082286
Language Learning,Instagram Post,Substack,5,227874.0,157.518,787.59,1.46,211.85,1,22543.2,4439.6,0.2,0.000691
Language Learning,Instagram Post,TikTok,4,116792.5,9640.9875,38563.95,1.225,8978.685,1,6661.0,5007.0,0.25,0.082548
Language Learning,Instagram Post,Twitter/X,5,79466.8,145.274,726.37,1.28,107.898,1,3120.2,1059.6,0.2,0.001828
Language Learning,Instagram Post,YouTube,7,49884.71428571428,12930.988571428572,90516.92,1.2285714285714284,10609.41,4,3757.1428571428573,1400.2857142857142,0.5714,0.259217
Language Learning,Instagram Reel,Instagram,9,37341.88888888889,3498.1455555555553,31483.309999999998,2.5555555555555554,1469.0911111111113,2,2394.1111111111113,1121.7777777777778,0.2222,0.093679
Language Learning,Instagram Reel,LinkedIn,5,29590.2,0.0,0.0,2.58,0.0,0,1858.0,903.2,0.0,0.0
Language Learning,Instagram Reel,Substack,7,33369.71428571428,9263.67857142857,64845.75,2.6571428571428575,3623.5285714285715,4,1712.4285714285713,1071.0,0.5714,0.277607
Language Learning,Instagram Reel,TikTok,14,81166.0,30933.11714285714,433063.63999999996,2.835714285714286,10100.989285714286,6,6978.285714285715,3172.3571428571427,0.4286,0.381109
Language Learning,Instagram Reel,Twitter/X,4,43948.0,0.0,0.0,1.7,0.0,0,2441.25,1059.25,0.0,0.0
Language Learning,Instagram Reel,YouTube,5,85882.0,2033.3560000000002,10166.78,1.8399999999999999,1483.676,1,7292.2,1097.8,0.2,0.023676
Language Learning,Instagram Story,Instagram,7,15343.857142857143,2881.7242857142855,20172.07,0.2571428571428572,9120.437142857143,3,1197.7142857142858,370.85714285714283,0.4286,0.18781
Language Learning,Instagram Story,LinkedIn,8,26393.0,4531.0725,36248.58,0.2625,14497.91125,1,1870.75,646.125,0.125,0.171677
Language Learning,Instagram Story,Substack,4,48948.75,10043.395,40173.58,0.25,33528.1625,1,3220.0,1671.5,0.25,0.205182
Language Learning,Instagram Story,TikTok,7,58420.0,179.83142857142857,1258.82,0.24285714285714288,427.4714285714286,1,5616.571428571428,2110.4285714285716,0.1429,0.003078
Language Learning,Instagram Story,Twitter/X,7,57630.71428571428,991.1885714285715,6938.320000000001,0.34285714285714286,4332.0314285714285,2,3102.714285714286,2102.714285714286,0.2857,0.017199
Language Learning,Instagram Story,YouTube,13,53047.07692307692,3172.493846153847,41242.420000000006,0.2692307692307692,13812.41923076923,2,5205.461538461538,931.8461538461538,0.1538,0.059805
Language Learning,LinkedIn Post,Instagram,6,76517.83333333333,4750.451666666667,28502.71,1.0166666666666666,9833.186666666666,1,4076.8333333333335,2585.6666666666665,0.1667,0.062083
Language Learning,LinkedIn Post,LinkedIn,7,52767.857142857145,0.0,0.0,0.7571428571428571,0.0,0,4658.571428571428,1330.142857142857,0.0,0.0
Language Learning,LinkedIn Post,Substack,6,54319.666666666664,0.0,0.0,0.7833333333333333,0.0,0,4445.666666666667,1272.6666666666667,0.0,0.0
Language Learning,LinkedIn Post,TikTok,6,116334.5,14390.88,86345.28,0.9333333333333332,11247.288333333332,1,6919.0,3846.5,0.1667,0.123703
Language Learning,LinkedIn Post,Twitter/X,11,81514.09090909091,18317.534545454542,201492.87999999998,0.890909090909091,17610.712727272727,3,4771.0,2535.5454545454545,0.2727,0.224716
Language Learning,LinkedIn Post,YouTube,7,112924.0,23480.445714285714,164363.12,0.8285714285714285,19675.657142857144,2,9651.42857142857,3940.5714285714284,0.2857,0.207931
Language Learning,Substack Issue,Instagram,7,17914.571428571428,11421.475714285714,79950.33,2.7714285714285714,7704.591428571429,3,1417.857142857143,276.14285714285717,0.4286,0.637552
Language Learning,Substack Issue,LinkedIn,3,38109.333333333336,9792.453333333333,29377.359999999997,2.3666666666666667,9454.14,2,2903.0,883.6666666666666,0.6667,0.256957
Language Learning,Substack Issue,Substack,6,10094.0,2034.17,12205.02,2.433333333333333,497.13166666666666,1,754.1666666666666,253.66666666666666,0.1667,0.201523
Language Learning,Substack Issue,TikTok,4,78081.75,215.7175,862.87,3.1,86.2775,1,5080.25,2920.0,0.25,0.002763
Language Learning,Substack Issue,Twitter/X,9,29620.333333333332,13825.857777777777,124432.72,1.9777777777777779,8706.217777777776,2,2039.0,564.4444444444445,0.2222,0.466769
Language Learning,Substack Issue,YouTube,5,134682.6,2644.544,13222.72,2.82,1309.9940000000001,1,14765.8,3732.2,0.2,0.019635
Language Learning,TikTok,Instagram,11,22285.454545454544,555.5927272727273,6111.52,1.6818181818181819,210.9436363636364,1,1477.2727272727273,580.7272727272727,0.0909,0.024931
Language Learning,TikTok,LinkedIn,5,18342.0,901.2360000000001,4506.18,1.64,889.5560000000002,2,1337.6,490.2,0.4,0.049135
Language Learning,TikTok,Substack,3,29842.0,7790.993333333333,23372.98,2.0666666666666664,3237.41,1,760.0,1387.0,0.3333,0.261075
Language Learning,TikTok,TikTok,4,22450.25,934.55,3738.2,1.65,426.1975,1,2195.0,819.25,0.25,0.041628
Language Learning,TikTok,Twitter/X,6,47883.0,3130.9833333333336,18785.9,1.1333333333333335,3613.97,2,2230.0,967.0,0.3333,0.065388
Language Learning,TikTok,YouTube,6,42756.5,115.00166666666667,690.01,1.8333333333333333,46.788333333333334,1,1914.0,805.8333333333334,0.1667,0.00269
Language Learning,YouTube Short,Instagram,8,22213.5,886.3887500000001,7091.110000000001,1.2,686.815,3,1957.75,627.75,0.375,0.039903
Language Learning,YouTube Short,LinkedIn,8,75020.25,1215.6825,9725.46,1.4625,619.29125,1,6411.75,2465.0,0.125,0.016205
Language Learning,YouTube Short,Substack,6,366514.0,146.81833333333336,880.9100000000001,1.4166666666666667,118.19166666666666,2,36657.0,9639.166666666666,0.3333,0.000401
Language Learning,YouTube Short,TikTok,4,16217.0,0.0,0.0,0.975,0.0,0,1154.5,295.5,0.0,0.0
Language Learning,YouTube Short,Twitter/X,10,34323.0,1853.0629999999996,18530.629999999997,1.3800000000000001,1653.863,2,2399.0,639.0,0.2,0.053989
Language Learning,YouTube Short,YouTube,6,234377.0,2406.5266666666666,14439.16,1.4000000000000001,2150.805,1,20034.0,2491.3333333333335,0.1667,0.010268
Language Learning,YouTube Video,Instagram,8,79713.375,2774.15125,22193.21,7.125,381.93875,4,6710.375,2871.0,0.5,0.034802
Language Learning,YouTube Video,LinkedIn,3,14085.0,4218.67,12656.01,4.566666666666666,1005.2800000000001,1,711.3333333333334,330.3333333333333,0.3333,0.299515
Language Learning,YouTube Video,Substack,8,30779.5,573.29625,4586.37,7.7875,61.60125,2,1265.625,511.0,0.25,0.018626
Language Learning,YouTube Video,TikTok,5,54183.2,2118.3540000000003,10591.77,7.9799999999999995,260.526,2,4104.4,1062.4,0.4,0.039096
Language Learning,YouTube Video,Twitter/X,7,54987.0,2059.6428571428573,14417.5,6.757142857142857,390.98,2,4997.0,1433.5714285714287,0.2857,0.037457
Language Learning,YouTube Video,YouTube,7,51576.0,26097.36285714286,182681.54,7.357142857142857,3024.612857142857,3,3930.285714285714,1543.857142857143,0.4286,0.505998
Music & Audio Production,Instagram Post,Instagram,6,36527.0,3239.905,19439.43,1.2666666666666666,2667.205,1,3000.1666666666665,1275.5,0.1667,0.088699
Music & Audio Production,Instagram Post,LinkedIn,9,106298.55555555556,3935.8544444444447,35422.69,1.1333333333333333,3967.0244444444447,2,6722.0,3869.3333333333335,0.2222,0.037026
Music & Audio Production,Instagram Post,Substack,7,55545.0,0.0,0.0,1.5142857142857142,0.0,0,3142.714285714286,903.8571428571429,0.0,0.0
Music & Audio Production,Instagram Post,TikTok,4,46055.0,6056.1425,24224.57,1.7999999999999998,3194.4224999999997,2,3246.0,599.5,0.5,0.131498
Music & Audio Production,Instagram Post,Twitter/X,8,49091.125,3417.2887499999997,27338.309999999998,1.05,3884.045,3,2016.375,2073.625,0.375,0.069611
Music & Audio Production,Instagram Post,YouTube,3,29973.333333333332,0.0,0.0,1.1333333333333333,0.0,0,1721.6666666666667,586.6666666666666,0.0,0.0
Music & Audio Production,Instagram Reel,Instagram,8,39151.75,284.7025,2277.62,3.0625,94.18625,2,1986.0,1154.25,0.25,0.007272
Music & Audio Production,Instagram Reel,LinkedIn,2,8023.0,0.0,0.0,3.5,0.0,0,901.5,240.5,0.0,0.0
Music & Audio Production,Instagram Reel,Substack,1,22541.0,0.0,0.0,3.5,0.0,0,750.0,629.0,0.0,0.0
Music & Audio Production,Instagram Reel,TikTok,6,129139.66666666667,3236.623333333333,19419.739999999998,2.5833333333333335,914.9533333333334,2,7315.833333333333,4775.5,0.3333,0.025063
Music & Audio Production,Instagram Reel,Twitter/X,9,34281.444444444445,11651.706666666667,104865.36,2.2222222222222223,3475.54,4,2791.222222222222,1314.111111111111,0.4444,0.339884
Music & Audio Production,Instagram Reel,YouTube,7,70522.28571428571,1096.3485714285714,7674.44,2.857142857142857,910.7357142857143,2,7049.571428571428,3035.5714285714284,0.2857,0.015546
Music & Audio Production,Instagram Story,Instagram,5,23384.4,7055.467999999999,35277.34,0.27999999999999997,68787.698,1,1381.0,557.2,0.2,0.301717
Music & Audio Production,Instagram Story,LinkedIn,5,75772.0,0.0,0.0,0.24,0.0,0,5860.8,2153.4,0.0,0.0
Music & Audio Production,Instagram Story,Substack,9,25187.555555555555,6257.9400000000005,56321.46000000001,0.3111111111111111,20686.051111111112,2,1193.0,733.0,0.2222,0.248454
Music & Audio Production,Instagram Story,TikTok,6,62138.333333333336,1256.7633333333333,7540.58,0.21666666666666667,5029.538333333333,1,4127.666666666667,2381.0,0.1667,0.020225
Music & Audio Production,Instagram Story,Twitter/X,13,73553.15384615384,38990.026923076926,506870.35000000003,0.3384615384615385,135376.79846153845,5,6513.923076923077,2015.076923076923,0.3846,0.530093
Music & Audio Production,Instagram Story,YouTube,6,71104.0,46760.886666666665,280565.32,0.21666666666666667,286203.0783333333,1,6609.666666666667,2495.0,0.1667,0.657641
Music & Audio Production,LinkedIn Post,Instagram,5,21463.6,0.0,0.0,0.82,0.0,0,1512.0,518.4,0.0,0.0
Music & Audio Production,LinkedIn Post,LinkedIn,1,21223.0,0.0,0.0,1.1,0.0,0,2370.0,922.0,0.0,0.0
Music & Audio Production,LinkedIn Post,Substack,3,55301.333333333336,0.0,0.0,0.7666666666666666,0.0,0,5870.666666666667,1628.3333333333333,0.0,0.0
Music & Audio Production,LinkedIn Post,TikTok,6,102196.5,14194.644999999999,85167.87,0.7333333333333333,18761.358333333334,1,4486.833333333333,3257.8333333333335,0.1667,0.138896
Music & Audio Production,LinkedIn Post,Twitter/X,13,52674.61538461538,5013.600769230769,65176.81,0.676923076923077,5988.246923076922,4,3929.846153846154,1113.3076923076924,0.3077,0.095181
Music & Audio Production,LinkedIn Post,YouTube,9,26700.0,567.2277777777778,5105.05,1.0666666666666667,384.47444444444443,2,2446.777777777778,759.2222222222222,0.2222,0.021244
Music & Audio Production,Substack Issue,Instagram,3,45457.666666666664,0.0,0.0,3.533333333333333,0.0,0,3931.3333333333335,869.3333333333334,0.0,0.0
Music & Audio Production,Substack Issue,LinkedIn,4,41839.25,28563.875,114255.5,3.375,11621.5625,2,2294.0,1073.0,0.5,0.682705
Music & Audio Production,Substack Issue,Substack,4,75200.25,952.5875,3810.35,4.375,197.02,1,7020.5,2857.5,0.25,0.012667
Music & Audio Production,Substack Issue,TikTok,7,99076.57142857143,9741.812857142857,68192.69,2.414285714285714,3483.1814285714286,3,8707.857142857143,4459.0,0.4286,0.098326
Music & Audio Production,Substack Issue,Twitter/X,6,28160.333333333332,4314.916666666667,25889.5,3.283333333333333,1433.2466666666667,2,2103.5,831.0,0.3333,0.153227
Music & Audio Production,Substack Issue,YouTube,5,21963.8,637.124,3185.62,3.84,349.038,1,1095.2,554.4,0.2,0.029008
Music & Audio Production,TikTok,Instagram,8,64951.875,26220.857500000002,209766.86000000002,1.6,14109.97625,4,4757.375,2728.875,0.5,0.403697
Music & Audio Production,TikTok,LinkedIn,8,53487.625,189.87625000000003,1519.0100000000002,1.5,149.31375,2,3573.25,1493.875,0.25,0.00355
Music & Audio Production,TikTok,Substack,5,126550.6,15383.216,76916.08,2.2399999999999998,5715.784,1,8782.0,2794.2,0.2,0.121558
Music & Audio Production,TikTok,TikTok,7,85938.57142857143,11173.227142857142,78212.59,1.8142857142857143,4352.814285714286,2,8668.42857142857,2005.4285714285713,0.2857,0.130014
Music & Audio Production,TikTok,Twitter/X,8,14378.875,3550.37125,28402.97,2.025,2290.96375,2,1138.875,453.875,0.25,0.246916
Music & Audio Production,TikTok,YouTube,3,92458.0,0.0,0.0,2.1333333333333333,0.0,0,9996.333333333334,3102.0,0.0,0.0
Music & Audio Production,YouTube Short,Instagram,4,17826.0,9155.1,36620.4,1.25,12711.48,1,1122.0,489.75,0.25,0.513581
Music & Audio Production,YouTube Short,LinkedIn,6,20875.166666666668,466.9533333333333,2801.72,1.0666666666666667,592.93,1,1723.1666666666667,483.0,0.1667,0.022369
Music & Audio Production,YouTube Short,Substack,1,88414.0,0.0,0.0,1.1,0.0,0,6531.0,919.0,0.0,0.0
Music & Audio Production,YouTube Short,TikTok,4,64964.75,0.0,0.0,1.275,0.0,0,5236.75,2610.0,0.0,0.0
Music & Audio Production,YouTube Short,Twitter/X,6,25509.333333333332,1829.9416666666666,10979.65,1.2666666666666666,3198.1749999999997,1,2357.3333333333335,640.5,0.1667,0.071736
Music & Audio Production,YouTube Short,YouTube,5,56374.6,0.0,0.0,0.9199999999999999,0.0,0,5554.2,2241.2,0.0,0.0
Music & Audio Production,YouTube Video,Instagram,4,31316.5,0.0,0.0,5.775,0.0,0,2590.5,638.75,0.0,0.0
Music & Audio Production,YouTube Video,LinkedIn,5,34962.8,0.0,0.0,6.42,0.0,0,2868.4,1177.0,0.0,0.0
Music & Audio Production,YouTube Video,Substack,3,65312.333333333336,33796.53,101389.59,7.7,4928.816666666667,2,3113.0,2939.0,0.6667,0.51746
Music & Audio Production,YouTube Video,TikTok,9,74927.55555555556,0.0,0.0,6.333333333333333,0.0,0,4783.0,2040.2222222222222,0.0,0.0
Music & Audio Production,YouTube Video,Twitter/X,8,57447.125,4889.70375,39117.63,5.75,765.7049999999999,3,4428.125,1540.0,0.375,0.085117
Music & Audio Production,YouTube Video,YouTube,3,22367.333333333332,3236.763333333333,9710.289999999999,5.866666666666667,457.6566666666667,2,1132.3333333333333,572.6666666666666,0.6667,0.144709
Parenting & Family,Instagram Post,Instagram,5,25397.6,0.0,0.0,1.3,0.0,0,1466.6,410.4,0.0,0.0
Parenting & Family,Instagram Post,LinkedIn,6,38317.166666666664,5844.111666666667,35064.67,1.1166666666666667,10087.323333333334,3,2393.5,1273.8333333333333,0.5,0.152519
Parenting & Family,Instagram Post,Substack,6,266130.8333333333,535.265,3211.59,0.8833333333333333,670.89,1,23588.666666666668,5137.166666666667,0.1667,0.002011
Parenting & Family,Instagram Post,TikTok,4,48895.5,13413.2475,53652.99,1.075,15382.7525,2,5412.0,1939.5,0.5,0.274325
Parenting & Family,Instagram Post,Twitter/X,7,107678.0,48642.79142857143,340499.54,0.8571428571428571,52661.048571428575,2,9420.142857142857,1570.857142857143,0.2857,0.451743
Parenting & Family,Instagram Post,YouTube,3,145907.0,66142.84666666666,198428.54,1.0999999999999999,47667.363333333335,1,11090.333333333334,5535.0,0.3333,0.453322
Parenting & Family,Instagram Reel,Instagram,7,37282.57142857143,372.86428571428576,2610.05,2.085714285714286,95.34,1,2705.4285714285716,855.2857142857143,0.1429,0.010001
Parenting & Family,Instagram Reel,LinkedIn,6,70877.16666666667,7590.753333333333,45544.52,2.65,5918.2,1,3333.6666666666665,2310.5,0.1667,0.107097
Parenting & Family,Instagram Reel,Substack,6,46767.333333333336,166.99833333333333,1001.99,2.5500000000000003,44.23166666666666,1,1435.0,1849.6666666666667,0.1667,0.003571
Parenting & Family,Instagram Reel,TikTok,7,50903.42857142857,18026.37285714286,126184.61,2.642857142857143,5460.384285714286,1,1655.142857142857,927.7142857142857,0.1429,0.354129
Parenting & Family,Instagram Reel,Twitter/X,8,10666.0,1754.83875,14038.71,2.2375,848.52625,4,745.75,397.5,0.5,0.164526
Parenting & Family,Instagram Reel,YouTube,5,13470.6,4783.566,23917.829999999998,2.84,1480.4660000000001,3,1013.6,386.8,0.6,0.355112
Parenting & Family,Instagram Story,Instagram,6,76247.33333333333,6181.575,37089.45,0.35000000000000003,21669.788333333334,2,6065.166666666667,1794.1666666666667,0.3333,0.081073
Parenting & Family,Instagram Story,LinkedIn,3,99850.0,0.0,0.0,0.3333333333333333,0.0,0,6170.333333333333,819.0,0.0,0.0
Parenting & Family,Instagram Story,Substack,2,51711.0,0.0,0.0,0.35,0.0,0,3364.5,1403.0,0.0,0.0
Parenting & Family,Instagram Story,TikTok,6,40684.0,0.0,0.0,0.31666666666666665,0.0,0,2099.6666666666665,1478.5,0.0,0.0
Parenting & Family,Instagram Story,Twitter/X,7,25763.428571428572,2069.3585714285714,14485.51,0.2714285714285714,5878.839999999999,2,2194.285714285714,823.7142857142857,0.2857,0.080322
Parenting & Family,Instagram Story,YouTube,3,40285.0,6002.009999999999,18006.03,0.43333333333333335,12222.35,1,2801.6666666666665,957.6666666666666,0.3333,0.148989
Parenting & Family,LinkedIn Post,Instagram,4,25973.0,0.0,0.0,1.25,0.0,0,2438.75,751.75,0.0,0.0
Parenting & Family,LinkedIn Post,LinkedIn,4,75487.25,41079.065,164316.26,0.95,32975.32,2,6371.0,1928.25,0.5,0.544185
Parenting & Family,LinkedIn Post,Substack,6,67218.0,2927.8433333333337,17567.06,0.7999999999999999,3316.6716666666666,1,3942.1666666666665,1603.3333333333333,0.1667,0.043557
Parenting & Family,LinkedIn Post,TikTok,3,30991.333333333332,0.0,0.0,0.9,0.0,0,2077.3333333333335,574.6666666666666,0.0,0.0
Parenting & Family,LinkedIn Post,Twitter/X,7,41001.57142857143,1094.6814285714286,7662.77,1.0285714285714287,2814.2599999999998,1,3664.285714285714,1497.857142857143,0.1429,0.026699
Parenting & Family,LinkedIn Post,YouTube,5,20329.2,1131.304,5656.52,1.06,771.766,1,1877.0,823.8,0.2,0.055649
Parenting & Family,Substack Issue,Instagram,4,70086.5,8981.5475,35926.19,3.25,3841.9475,1,7401.5,2460.75,0.25,0.128149
Parenting & Family,Substack Issue,LinkedIn,7,37520.42857142857,0.0,0.0,3.2142857142857144,0.0,0,3004.714285714286,959.5714285714286,0.0,0.0
Parenting & Family,Substack Issue,Substack,5,42914.4,0.0,0.0,3.2399999999999998,0.0,0,1971.4,1779.0,0.0,0.0
Parenting & Family,Substack Issue,TikTok,11,65633.18181818182,556.8654545454546,6125.52,2.590909090909091,200.08090909090907,1,3587.0,1673.7272727272727,0.0909,0.008485
Parenting & Family,Substack Issue,Twitter/X,6,32027.166666666668,2077.86,12467.16,3.6666666666666665,481.72499999999997,2,3033.1666666666665,965.1666666666666,0.3333,0.064878
Parenting & Family,Substack Issue,YouTube,6,56237.5,941.815,5650.89,2.8333333333333335,240.045,1,3722.6666666666665,2096.3333333333335,0.1667,0.016747
Parenting & Family,TikTok,Instagram,6,62439.666666666664,2284.59,13707.54,2.0500000000000003,1308.7883333333332,1,5392.0,685.8333333333334,0.1667,0.036589
Parenting & Family,TikTok,LinkedIn,4,130211.25,0.0,0.0,2.3499999999999996,0.0,0,10618.0,3836.0,0.0,0.0
Parenting & Family,TikTok,Substack,6,86008.83333333333,0.0,0.0,1.5999999999999999,0.0,0,4743.333333333333,2108.3333333333335,0.0,0.0
Parenting & Family,TikTok,TikTok,2,151467.5,0.0,0.0,2.2,0.0,0,13770.5,1760.0,0.0,0.0
Parenting & Family,TikTok,Twitter/X,5,171970.8,31724.028000000002,158620.14,1.98,20271.167999999998,1,13427.6,4259.6,0.2,0.184473
Parenting & Family,TikTok,YouTube,3,69697.33333333333,0.0,0.0,1.4666666666666668,0.0,0,4782.333333333333,2146.6666666666665,0.0,0.0
Parenting & Family,YouTube Short,Instagram,9,21582.88888888889,2547.021111111111,22923.190000000002,1.1777777777777778,3122.1344444444444,4,1412.5555555555557,623.8888888888889,0.4444,0.118011
Parenting & Family,YouTube Short,LinkedIn,7,182859.14285714287,12433.922857142856,87037.45999999999,1.3,12865.345714285717,2,13323.57142857143,3524.8571428571427,0.2857,0.067997
Parenting & Family,YouTube Short,Substack,6,192624.33333333334,941.8983333333334,5651.39,1.1833333333333333,486.155,1,15748.5,4196.0,0.1667,0.00489
Parenting & Family,YouTube Short,TikTok,5,34543.2,760.17,3800.85,1.4,700.332,1,2371.2,770.6,0.2,0.022006
Parenting & Family,YouTube Short,Twitter/X,7,21046.571428571428,3050.6314285714284,21354.42,1.1142857142857143,4682.221428571429,2,855.1428571428571,611.1428571428571,0.2857,0.144947
Parenting & Family,YouTube Short,YouTube,8,57585.125,2995.56375,23964.51,1.25,2585.41375,1,4213.75,2295.625,0.125,0.05202
Parenting & Family,YouTube Video,Instagram,7,147932.2857142857,0.0,0.0,6.542857142857144,0.0,0,10439.42857142857,5290.285714285715,0.0,0.0
Parenting & Family,YouTube Video,LinkedIn,1,27744.0,13638.0,13638.0,9.1,1505.47,1,2538.0,714.0,1.0,0.491566
Parenting & Family,YouTube Video,Substack,4,21017.0,0.0,0.0,6.5,0.0,0,771.0,260.5,0.0,0.0
Parenting & Family,YouTube Video,TikTok,7,51193.28571428572,65.40142857142857,457.81,7.042857142857143,8.120000000000001,1,3435.714285714286,1285.142857142857,0.1429,0.001278
Parenting & Family,YouTube Video,Twitter/X,10,53751.1,20653.131,206531.31,8.1,2849.946,3,3955.3,1113.4,0.3,0.384236
Parenting & Family,YouTube Video,YouTube,5,16250.6,7762.331999999999,38811.659999999996,7.8,1253.3560000000002,2,1247.6,558.2,0.4,0.477664
Personal Development,Instagram Post,Instagram,8,33938.375,73.5575,588.46,1.3875,39.32125,1,2140.75,807.375,0.125,0.002167
Personal Development,Instagram Post,LinkedIn,6,86751.0,10055.188333333334,60331.130000000005,1.2833333333333332,5365.665,2,3233.5,3725.3333333333335,0.3333,0.115909
Personal Development,Instagram Post,Substack,4,124798.75,8225.8075,32903.23,0.875,11669.032500000001,2,7832.5,5121.75,0.5,0.065913
Personal Development,Instagram Post,TikTok,7,50835.28571428572,405.51142857142855,2838.58,1.5428571428571427,342.9042857142857,1,3609.5714285714284,855.5714285714286,0.1429,0.007977
Personal Development,Instagram Post,Twitter/X,7,70241.42857142857,2576.0785714285716,18032.550000000003,0.9571428571428572,4420.924285714285,3,7807.857142857143,2272.0,0.4286,0.036675
Personal Development,Instagram Post,YouTube,5,26158.0,17489.764,87448.81999999999,1.42,11223.786,3,1370.8,831.8,0.6,0.66862
Personal Development,Instagram Reel,Instagram,5,150686.6,1228.648,6143.24,2.2800000000000002,727.076,1,11041.6,5015.2,0.2,0.008154
Personal Development,Instagram Reel,LinkedIn,8,127941.5,1160.1025,9280.82,2.5625,309.22749999999996,2,9905.5,3381.125,0.25,0.009067
