checkout_id,creator_id,product_id,niche,product_price_usd,abandon_stage,visitor_source,recovery_email_sent,time_to_recovery_email_hours,ai_personalised_email,recovery_email_opened,recovered,recovery_revenue_usd,abandon_date,abandon_hour,device_type
CHK00751,CRE0230,PRD00012,Education & Online Courses,127,Payment Info,YouTube,False,,False,False,False,0,2026-03-13,1,Mobile
CHK00752,CRE0580,PRD00107,Travel & Adventure,17,Payment Info,Instagram,True,3.0,True,False,False,0,2026-03-16,9,Mobile
CHK00753,CRE0415,PRD02162,Language Learning,97,Started Checkout,Instagram,True,2.8,True,True,False,0,2026-02-28,9,Desktop
CHK00754,CRE0322,PRD00634,Comedy & Entertainment,27,Added to Cart,Email,True,0.5,True,False,False,0,2026-01-14,0,Mobile
CHK00755,CRE0281,PRD00057,Sustainable Living,37,Final Review,Google,False,,False,False,False,0,2025-12-11,19,Tablet
CHK00756,CRE0338,PRD00192,Beauty & Fashion,17,Added to Cart,Instagram,True,2.2,True,True,False,0,2026-01-03,10,Tablet
CHK00757,CRE0251,PRD00943,Parenting & Family,197,Payment Info,Email,True,1.3,True,False,False,0,2026-03-01,10,Tablet
CHK00758,CRE0363,PRD01847,Education & Online Courses,97,Started Checkout,Email,False,,False,False,False,0,2025-09-29,16,Mobile
CHK00759,CRE0463,PRD01220,Pet Care,27,Final Review,Email,False,,False,False,False,0,2026-02-27,11,Mobile
CHK00760,CRE0517,PRD02394,Travel & Adventure,17,Payment Info,Google,False,,False,False,False,0,2025-11-01,14,Desktop
CHK00761,CRE0013,PRD01431,Gaming & Esports,9,Final Review,Google,False,,False,False,False,0,2025-10-20,18,Tablet
CHK00762,CRE0013,PRD01834,Technology & Software,17,Added to Cart,Direct,False,,False,False,False,0,2026-02-05,4,Desktop
CHK00763,CRE0435,PRD00026,Food & Cooking,297,Added to Cart,Email,True,3.3,False,False,False,0,2025-10-08,6,Mobile
CHK00764,CRE0284,PRD00390,Business & Entrepreneurship,497,Payment Info,Google,False,,False,False,False,0,2025-11-01,11,Tablet
CHK00765,CRE0416,PRD00063,Technology & Software,497,Final Review,Instagram,True,1.1,False,True,False,0,2026-02-04,8,Desktop
CHK00766,CRE0473,PRD01780,Science & Space,47,Added to Cart,Email,True,3.4,False,True,False,0,2025-12-02,22,Mobile
CHK00767,CRE0498,PRD00160,Gaming & Esports,9,Final Review,YouTube,True,3.7,True,True,True,9,2026-02-27,12,Mobile
CHK00768,CRE0097,PRD01233,Food & Cooking,97,Final Review,Email,False,,False,False,False,0,2026-03-14,9,Mobile
CHK00769,CRE0342,PRD02079,Language Learning,97,Payment Info,Email,True,1.3,False,True,False,0,2025-11-08,16,Mobile
CHK00770,CRE0516,PRD02099,Travel & Adventure,9,Added to Cart,Google,True,3.7,True,True,False,0,2025-12-14,7,Mobile
CHK00771,CRE0285,PRD00748,Education & Online Courses,47,Added to Cart,TikTok,True,3.3,True,True,False,0,2026-03-09,7,Mobile
CHK00772,CRE0299,PRD01235,Photography & Videography,47,Started Checkout,TikTok,True,0.5,False,False,False,0,2026-02-21,11,Desktop
CHK00773,CRE0285,PRD00182,Parenting & Family,197,Final Review,Instagram,False,,False,False,False,0,2025-11-18,19,Mobile
CHK00774,CRE0277,PRD01320,Gaming & Esports,297,Final Review,YouTube,True,2.0,False,False,False,0,2025-10-16,21,Mobile
CHK00775,CRE0121,PRD02156,Food & Cooking,297,Payment Info,TikTok,False,,False,False,False,0,2025-10-30,3,Mobile
CHK00776,CRE0050,PRD01894,Personal Development,37,Added to Cart,Direct,True,2.8,True,False,False,0,2025-12-29,18,Mobile
CHK00777,CRE0406,PRD00134,Music & Audio Production,47,Started Checkout,Email,True,3.8,False,True,False,0,2026-01-16,20,Desktop
CHK00778,CRE0041,PRD00947,Food & Cooking,297,Added to Cart,Email,False,,False,False,False,0,2026-03-09,0,Mobile
CHK00779,CRE0033,PRD00050,Personal Development,17,Added to Cart,Email,True,3.8,True,False,True,17,2026-01-27,10,Tablet
CHK00780,CRE0132,PRD00836,Beauty & Fashion,297,Payment Info,TikTok,True,2.0,False,False,False,0,2026-01-09,0,Tablet
CHK00781,CRE0539,PRD00553,Pet Care,127,Started Checkout,TikTok,True,3.2,True,False,False,0,2026-03-07,19,Mobile
CHK00782,CRE0005,PRD02252,Language Learning,297,Final Review,Google,True,3.3,False,True,False,0,2025-09-27,16,Mobile
CHK00783,CRE0547,PRD01074,Food & Cooking,297,Final Review,Instagram,False,,False,False,False,0,2026-01-26,12,Tablet
CHK00784,CRE0280,PRD00189,Technology & Software,97,Payment Info,Email,True,3.9,True,False,False,0,2025-11-12,0,Mobile
CHK00785,CRE0220,PRD01822,Education & Online Courses,127,Final Review,Google,False,,False,False,False,0,2025-12-15,1,Tablet
CHK00786,CRE0208,PRD00083,Beauty & Fashion,297,Added to Cart,Instagram,True,1.1,True,True,True,297,2026-01-27,21,Mobile
CHK00787,CRE0012,PRD00384,Parenting & Family,47,Added to Cart,Direct,True,2.6,True,True,False,0,2026-01-11,17,Mobile
CHK00788,CRE0591,PRD00949,Personal Development,127,Payment Info,Instagram,True,2.7,False,True,False,0,2026-01-08,11,Mobile
CHK00789,CRE0193,PRD00019,Photography & Videography,17,Started Checkout,Instagram,True,1.0,False,True,False,0,2026-02-09,16,Mobile
CHK00790,CRE0504,PRD02478,Business & Entrepreneurship,47,Started Checkout,Direct,True,0.6,True,True,False,0,2026-03-11,7,Mobile
CHK00791,CRE0016,PRD01186,Finance & Investing,37,Started Checkout,YouTube,False,,False,False,False,0,2025-12-22,1,Mobile
CHK00792,CRE0020,PRD00239,Language Learning,127,Final Review,Google,True,1.6,True,False,False,0,2026-01-30,0,Desktop
CHK00793,CRE0283,PRD01035,Parenting & Family,47,Payment Info,YouTube,False,,False,False,False,0,2026-01-07,10,Tablet
CHK00794,CRE0243,PRD01504,Beauty & Fashion,497,Payment Info,TikTok,True,1.7,False,True,False,0,2025-12-09,4,Desktop
CHK00795,CRE0043,PRD00184,Personal Development,197,Payment Info,Google,True,1.9,False,False,False,0,2026-03-14,12,Mobile
CHK00796,CRE0046,PRD02056,Music & Audio Production,9,Final Review,YouTube,False,,False,False,False,0,2026-01-01,0,Mobile
CHK00797,CRE0451,PRD00120,Travel & Adventure,127,Started Checkout,TikTok,True,1.8,False,False,False,0,2026-03-14,16,Tablet
CHK00798,CRE0167,PRD01744,Science & Space,97,Added to Cart,Email,False,,False,False,False,0,2025-12-29,0,Tablet
CHK00799,CRE0492,PRD01068,Beauty & Fashion,9,Started Checkout,Google,False,,False,False,False,0,2026-02-19,5,Mobile
CHK00800,CRE0121,PRD00916,Beauty & Fashion,37,Started Checkout,Instagram,False,,False,False,False,0,2026-02-10,15,Tablet
CHK00801,CRE0380,PRD00159,Education & Online Courses,9,Added to Cart,Direct,False,,False,False,False,0,2025-10-22,4,Mobile
CHK00802,CRE0223,PRD00476,Parenting & Family,497,Started Checkout,Google,True,1.7,False,False,False,0,2026-01-02,6,Mobile
CHK00803,CRE0455,PRD00157,Language Learning,97,Started Checkout,Google,False,,False,False,False,0,2026-03-09,23,Mobile
CHK00804,CRE0116,PRD00586,Food & Cooking,47,Started Checkout,TikTok,True,0.6,True,True,False,0,2025-12-31,11,Tablet
CHK00805,CRE0152,PRD01470,Science & Space,297,Added to Cart,TikTok,False,,False,False,False,0,2025-11-22,4,Tablet
CHK00806,CRE0272,PRD01213,Music & Audio Production,17,Payment Info,Instagram,True,4.0,False,False,False,0,2025-11-22,7,Mobile
CHK00807,CRE0099,PRD00617,Photography & Videography,37,Started Checkout,TikTok,True,1.8,False,False,False,0,2025-10-13,7,Mobile
CHK00808,CRE0520,PRD00682,Personal Development,47,Final Review,Email,True,0.9,False,False,False,0,2026-01-13,18,Desktop
CHK00809,CRE0163,PRD02155,Education & Online Courses,17,Payment Info,Instagram,False,,False,False,False,0,2025-10-23,3,Desktop
CHK00810,CRE0288,PRD01924,Pet Care,37,Final Review,TikTok,True,1.4,True,True,False,0,2026-02-27,23,Mobile
CHK00811,CRE0051,PRD00074,Home Decor & Interior Design,497,Payment Info,Google,False,,False,False,False,0,2025-11-20,16,Mobile
CHK00812,CRE0407,PRD00223,Parenting & Family,197,Final Review,Instagram,False,,False,False,False,0,2025-12-24,11,Desktop
CHK00813,CRE0448,PRD02165,Comedy & Entertainment,97,Final Review,YouTube,False,,False,False,False,0,2026-02-12,14,Mobile
CHK00814,CRE0468,PRD00075,Home Decor & Interior Design,67,Final Review,Google,True,0.5,False,False,True,67,2025-10-03,10,Mobile
CHK00815,CRE0183,PRD00005,Food & Cooking,67,Final Review,TikTok,False,,False,False,False,0,2025-12-20,12,Tablet
CHK00816,CRE0249,PRD00448,Photography & Videography,47,Payment Info,Direct,True,2.8,True,True,False,0,2026-01-06,11,Mobile
CHK00817,CRE0341,PRD01037,Photography & Videography,27,Added to Cart,TikTok,True,1.4,True,False,False,0,2026-02-10,18,Tablet
CHK00818,CRE0268,PRD00006,Gaming & Esports,17,Started Checkout,Instagram,False,,False,False,False,0,2026-01-11,13,Mobile
CHK00819,CRE0550,PRD01109,Business & Entrepreneurship,37,Payment Info,TikTok,True,0.8,True,False,False,0,2025-10-25,10,Desktop
CHK00820,CRE0563,PRD00539,Personal Development,9,Added to Cart,Google,True,3.5,True,False,False,0,2025-11-12,7,Tablet
CHK00821,CRE0268,PRD01594,Sustainable Living,9,Final Review,TikTok,False,,False,False,False,0,2025-10-02,9,Mobile
CHK00822,CRE0402,PRD00062,Travel & Adventure,67,Final Review,Instagram,True,3.0,True,False,False,0,2026-02-01,18,Desktop
CHK00823,CRE0582,PRD00155,Sustainable Living,97,Added to Cart,Instagram,True,3.6,True,True,False,0,2025-10-28,2,Tablet
CHK00824,CRE0353,PRD00977,Photography & Videography,297,Added to Cart,TikTok,False,,False,False,False,0,2025-09-26,19,Mobile
CHK00825,CRE0095,PRD01144,Beauty & Fashion,67,Payment Info,Google,True,3.4,False,False,False,0,2025-12-23,20,Mobile
CHK00826,CRE0293,PRD00598,Gaming & Esports,27,Added to Cart,YouTube,False,,False,False,False,0,2026-02-22,21,Tablet
CHK00827,CRE0549,PRD01940,Personal Development,197,Payment Info,YouTube,True,0.8,True,False,False,0,2026-01-25,4,Mobile
CHK00828,CRE0153,PRD01479,Music & Audio Production,37,Started Checkout,Instagram,True,1.4,True,False,False,0,2025-09-22,5,Mobile
CHK00829,CRE0195,PRD01465,Gaming & Esports,17,Started Checkout,TikTok,False,,False,False,False,0,2025-12-23,8,Mobile
CHK00830,CRE0565,PRD01230,Sustainable Living,9,Payment Info,Email,True,2.7,False,False,False,0,2025-11-21,13,Desktop
CHK00831,CRE0540,PRD00996,Music & Audio Production,197,Started Checkout,TikTok,True,3.1,True,True,False,0,2026-03-14,13,Mobile
CHK00832,CRE0012,PRD00935,Travel & Adventure,297,Final Review,Google,False,,False,False,False,0,2025-10-10,10,Mobile
CHK00833,CRE0252,PRD00884,Education & Online Courses,197,Started Checkout,YouTube,True,1.8,False,False,False,0,2025-12-31,0,Mobile
CHK00834,CRE0391,PRD00848,Parenting & Family,297,Started Checkout,YouTube,True,1.4,True,False,False,0,2025-12-10,16,Tablet
CHK00835,CRE0337,PRD00149,Home Decor & Interior Design,9,Final Review,TikTok,False,,False,False,False,0,2025-10-23,10,Mobile
CHK00836,CRE0399,PRD01824,Photography & Videography,67,Final Review,TikTok,True,0.9,False,False,False,0,2025-10-08,0,Tablet
CHK00837,CRE0553,PRD00191,Education & Online Courses,127,Started Checkout,TikTok,False,,False,False,False,0,2026-02-08,2,Mobile
CHK00838,CRE0303,PRD01018,Travel & Adventure,9,Final Review,Email,False,,False,False,False,0,2025-10-01,5,Mobile
CHK00839,CRE0297,PRD02194,Science & Space,17,Started Checkout,YouTube,False,,False,False,False,0,2025-09-25,20,Desktop
CHK00840,CRE0030,PRD02019,Parenting & Family,497,Started Checkout,TikTok,False,,False,False,False,0,2025-11-17,3,Desktop
CHK00841,CRE0110,PRD00733,Sustainable Living,17,Final Review,Email,True,3.2,False,False,False,0,2025-10-14,12,Desktop
CHK00842,CRE0313,PRD00973,Science & Space,67,Payment Info,Email,True,2.2,False,False,False,0,2025-12-17,11,Desktop
CHK00843,CRE0486,PRD01951,Technology & Software,297,Payment Info,TikTok,False,,False,False,False,0,2025-12-31,11,Mobile
CHK00844,CRE0083,PRD01164,Music & Audio Production,27,Added to Cart,Google,True,3.5,True,False,False,0,2025-10-25,10,Mobile
CHK00845,CRE0272,PRD00403,Beauty & Fashion,27,Payment Info,Email,True,1.3,True,False,False,0,2026-02-04,17,Mobile
CHK00846,CRE0424,PRD00629,Comedy & Entertainment,9,Added to Cart,Instagram,True,3.8,False,False,True,9,2025-09-20,0,Tablet
CHK00847,CRE0531,PRD01991,Finance & Investing,9,Added to Cart,Email,True,2.6,False,True,False,0,2025-11-03,3,Mobile
CHK00848,CRE0001,PRD01342,Pet Care,197,Payment Info,TikTok,True,3.4,False,True,False,0,2026-01-29,9,Mobile
CHK00849,CRE0275,PRD00144,Travel & Adventure,297,Payment Info,Direct,False,,False,False,False,0,2026-01-28,8,Tablet
CHK00850,CRE0051,PRD00439,Business & Entrepreneurship,67,Payment Info,Email,False,,False,False,False,0,2026-02-13,5,Mobile
CHK00851,CRE0060,PRD01870,Beauty & Fashion,9,Started Checkout,YouTube,False,,False,False,False,0,2025-10-22,17,Desktop
CHK00852,CRE0167,PRD01526,Personal Development,127,Final Review,Email,False,,False,False,False,0,2025-11-02,7,Desktop
CHK00853,CRE0539,PRD01832,Pet Care,127,Final Review,Email,True,1.6,False,False,False,0,2026-01-13,15,Tablet
CHK00854,CRE0199,PRD01745,Photography & Videography,9,Added to Cart,Direct,False,,False,False,False,0,2025-10-11,17,Mobile
CHK00855,CRE0352,PRD01989,Pet Care,497,Started Checkout,Email,False,,False,False,False,0,2025-11-02,16,Desktop
CHK00856,CRE0391,PRD00081,Photography & Videography,67,Final Review,TikTok,False,,False,False,False,0,2025-12-24,3,Mobile
CHK00857,CRE0187,PRD00850,Technology & Software,67,Added to Cart,Direct,True,3.3,False,True,False,0,2026-01-07,20,Mobile
CHK00858,CRE0145,PRD02079,Photography & Videography,197,Started Checkout,Email,False,,False,False,False,0,2025-11-20,6,Tablet
CHK00859,CRE0285,PRD01358,Technology & Software,9,Started Checkout,Instagram,True,2.4,False,True,False,0,2025-12-16,18,Mobile
CHK00860,CRE0194,PRD01220,Music & Audio Production,297,Added to Cart,Direct,True,2.8,True,True,False,0,2025-11-12,0,Desktop
CHK00861,CRE0580,PRD01855,Travel & Adventure,47,Added to Cart,Email,True,1.6,False,True,False,0,2026-01-27,20,Mobile
CHK00862,CRE0319,PRD01865,Home Decor & Interior Design,27,Added to Cart,YouTube,True,3.7,True,False,False,0,2025-09-22,18,Desktop
CHK00863,CRE0187,PRD01629,Science & Space,497,Final Review,TikTok,True,3.5,False,True,False,0,2026-01-08,4,Desktop
CHK00864,CRE0567,PRD02441,Travel & Adventure,497,Started Checkout,YouTube,False,,False,False,False,0,2025-12-29,18,Mobile
CHK00865,CRE0443,PRD01890,Science & Space,197,Final Review,YouTube,True,4.0,True,False,False,0,2025-12-20,5,Mobile
CHK00866,CRE0237,PRD01950,Photography & Videography,197,Added to Cart,Email,False,,False,False,False,0,2026-02-28,16,Tablet
CHK00867,CRE0226,PRD01330,Sustainable Living,37,Added to Cart,Direct,True,3.3,False,False,False,0,2026-01-18,15,Mobile
CHK00868,CRE0178,PRD00364,Language Learning,197,Started Checkout,Google,True,2.5,False,False,False,0,2026-02-28,5,Tablet
CHK00869,CRE0130,PRD02474,Travel & Adventure,297,Started Checkout,Direct,False,,False,False,False,0,2025-12-24,14,Mobile
CHK00870,CRE0413,PRD01952,Pet Care,67,Added to Cart,TikTok,True,1.4,False,True,True,67,2025-09-24,7,Mobile
CHK00871,CRE0190,PRD01083,Language Learning,9,Payment Info,Instagram,False,,False,False,False,0,2025-10-20,23,Desktop
CHK00872,CRE0132,PRD00515,Home Decor & Interior Design,297,Final Review,Google,True,0.7,True,False,False,0,2026-03-19,22,Mobile
CHK00873,CRE0359,PRD01873,Pet Care,127,Added to Cart,YouTube,False,,False,False,False,0,2025-11-13,12,Tablet
CHK00874,CRE0408,PRD00159,Science & Space,27,Final Review,YouTube,False,,False,False,False,0,2025-10-03,7,Desktop
CHK00875,CRE0015,PRD00282,Education & Online Courses,27,Final Review,Google,True,0.9,True,True,False,0,2025-10-05,3,Mobile
CHK00876,CRE0218,PRD01349,Photography & Videography,497,Payment Info,Direct,True,1.9,True,False,False,0,2026-01-23,18,Mobile
CHK00877,CRE0023,PRD01687,Comedy & Entertainment,97,Added to Cart,Email,False,,False,False,False,0,2025-11-15,3,Desktop
CHK00878,CRE0441,PRD01903,Language Learning,497,Started Checkout,TikTok,False,,False,False,False,0,2025-10-14,22,Desktop
CHK00879,CRE0514,PRD02165,Food & Cooking,27,Payment Info,Google,True,1.0,False,False,False,0,2026-02-01,16,Mobile
CHK00880,CRE0502,PRD02129,Home Decor & Interior Design,9,Started Checkout,Google,True,1.9,True,False,False,0,2025-11-06,15,Tablet
CHK00881,CRE0514,PRD01957,Gaming & Esports,67,Added to Cart,Instagram,True,0.5,True,False,True,67,2025-11-22,11,Tablet
CHK00882,CRE0204,PRD01901,Finance & Investing,497,Final Review,Direct,False,,False,False,False,0,2026-01-22,6,Tablet
CHK00883,CRE0496,PRD01055,Music & Audio Production,297,Payment Info,Email,True,1.5,False,True,False,0,2025-12-06,15,Mobile
CHK00884,CRE0163,PRD00924,Technology & Software,97,Payment Info,YouTube,True,2.5,False,True,False,0,2025-11-21,4,Tablet
CHK00885,CRE0422,PRD01699,Food & Cooking,27,Added to Cart,Instagram,True,3.2,True,True,False,0,2025-11-19,14,Mobile
CHK00886,CRE0117,PRD02231,Beauty & Fashion,9,Payment Info,TikTok,False,,False,False,False,0,2025-12-10,19,Mobile
CHK00887,CRE0003,PRD02196,Technology & Software,497,Payment Info,Instagram,True,2.1,False,False,False,0,2026-01-13,0,Tablet
CHK00888,CRE0311,PRD00522,Food & Cooking,37,Payment Info,Email,False,,False,False,False,0,2025-11-20,6,Tablet
CHK00889,CRE0461,PRD01842,Travel & Adventure,497,Payment Info,TikTok,True,3.4,False,False,False,0,2025-12-08,1,Mobile
CHK00890,CRE0328,PRD02413,Food & Cooking,27,Added to Cart,Email,True,1.8,False,False,False,0,2025-12-23,20,Desktop
CHK00891,CRE0274,PRD00442,Technology & Software,197,Payment Info,Direct,True,2.6,True,False,False,0,2025-12-18,5,Desktop
CHK00892,CRE0134,PRD00608,Sustainable Living,197,Started Checkout,Google,False,,False,False,False,0,2026-01-17,11,Mobile
CHK00893,CRE0263,PRD02345,Pet Care,47,Payment Info,Google,False,,False,False,False,0,2026-02-12,19,Mobile
CHK00894,CRE0253,PRD00838,Gaming & Esports,47,Added to Cart,Direct,True,3.1,True,True,False,0,2026-02-06,5,Mobile
CHK00895,CRE0319,PRD01090,Comedy & Entertainment,127,Payment Info,Direct,False,,False,False,False,0,2026-02-19,8,Mobile
CHK00896,CRE0484,PRD01644,Travel & Adventure,497,Added to Cart,TikTok,True,3.1,False,False,False,0,2025-12-21,15,Desktop
CHK00897,CRE0357,PRD01082,Business & Entrepreneurship,27,Started Checkout,Direct,False,,False,False,False,0,2025-10-25,13,Tablet
CHK00898,CRE0047,PRD01203,Music & Audio Production,297,Payment Info,Email,False,,False,False,False,0,2026-01-14,1,Mobile
CHK00899,CRE0011,PRD02216,Food & Cooking,17,Final Review,Instagram,False,,False,False,False,0,2026-02-11,9,Tablet
CHK00900,CRE0412,PRD00136,Technology & Software,97,Final Review,TikTok,True,3.4,True,False,False,0,2026-01-22,10,Mobile
CHK00901,CRE0053,PRD00073,Gaming & Esports,17,Started Checkout,Email,True,2.3,False,False,False,0,2025-10-03,3,Tablet
CHK00902,CRE0198,PRD00759,Pet Care,97,Added to Cart,Google,False,,False,False,False,0,2026-02-20,12,Tablet
CHK00903,CRE0521,PRD02150,Parenting & Family,127,Final Review,TikTok,True,1.2,False,False,False,0,2025-12-19,17,Mobile
CHK00904,CRE0315,PRD00815,Home Decor & Interior Design,17,Added to Cart,Direct,True,3.8,False,False,False,0,2026-02-28,19,Mobile
CHK00905,CRE0172,PRD02038,Sustainable Living,197,Added to Cart,YouTube,True,3.3,True,True,False,0,2026-01-12,21,Tablet
CHK00906,CRE0102,PRD02087,Gaming & Esports,27,Payment Info,Google,True,0.6,True,False,False,0,2025-09-29,19,Tablet
CHK00907,CRE0222,PRD01977,Science & Space,197,Final Review,TikTok,True,1.4,True,True,False,0,2026-03-07,15,Mobile
CHK00908,CRE0575,PRD01084,Sustainable Living,9,Added to Cart,Email,False,,False,False,False,0,2025-10-19,21,Desktop
CHK00909,CRE0254,PRD01879,Food & Cooking,9,Final Review,TikTok,False,,False,False,False,0,2026-01-22,14,Mobile
CHK00910,CRE0126,PRD00460,Education & Online Courses,67,Added to Cart,TikTok,False,,False,False,False,0,2025-10-14,9,Tablet
CHK00911,CRE0496,PRD00995,Parenting & Family,37,Added to Cart,Instagram,False,,False,False,False,0,2026-01-25,14,Mobile
CHK00912,CRE0213,PRD02463,Business & Entrepreneurship,197,Payment Info,Google,True,3.8,False,False,True,197,2025-10-08,7,Mobile
CHK00913,CRE0579,PRD00016,Technology & Software,17,Final Review,YouTube,True,2.6,False,False,False,0,2025-11-18,7,Mobile
CHK00914,CRE0379,PRD00282,Travel & Adventure,67,Started Checkout,Email,False,,False,False,False,0,2026-03-17,18,Desktop
CHK00915,CRE0380,PRD00346,Travel & Adventure,27,Payment Info,Direct,True,1.6,False,True,False,0,2025-09-26,11,Mobile
CHK00916,CRE0366,PRD00141,Personal Development,27,Payment Info,TikTok,False,,False,False,False,0,2026-03-10,18,Desktop
CHK00917,CRE0519,PRD00732,Comedy & Entertainment,47,Added to Cart,Direct,True,0.8,True,False,False,0,2025-10-11,18,Desktop
CHK00918,CRE0223,PRD00542,Photography & Videography,9,Final Review,Direct,True,2.9,True,True,False,0,2025-12-21,5,Mobile
CHK00919,CRE0368,PRD00839,Technology & Software,497,Started Checkout,TikTok,True,2.0,False,True,False,0,2025-10-11,8,Mobile
CHK00920,CRE0336,PRD00145,Music & Audio Production,297,Added to Cart,Email,True,1.9,True,True,False,0,2025-09-24,18,Desktop
CHK00921,CRE0337,PRD00232,Parenting & Family,127,Started Checkout,YouTube,True,0.6,True,False,False,0,2025-12-03,15,Mobile
CHK00922,CRE0024,PRD01511,Food & Cooking,17,Started Checkout,Direct,True,1.6,False,False,False,0,2025-12-17,7,Tablet
CHK00923,CRE0189,PRD00775,Business & Entrepreneurship,47,Final Review,Direct,True,3.7,False,False,False,0,2025-12-25,4,Mobile
CHK00924,CRE0186,PRD00581,Language Learning,497,Payment Info,YouTube,True,2.6,True,True,False,0,2026-02-05,6,Desktop
CHK00925,CRE0278,PRD00334,Business & Entrepreneurship,297,Added to Cart,YouTube,True,1.2,True,True,False,0,2026-03-08,3,Mobile
CHK00926,CRE0276,PRD01111,Personal Development,27,Payment Info,Direct,True,1.3,True,False,False,0,2026-01-14,5,Tablet
CHK00927,CRE0573,PRD01395,Music & Audio Production,127,Started Checkout,Email,True,1.3,False,False,False,0,2025-11-16,15,Mobile
CHK00928,CRE0034,PRD01382,Language Learning,197,Started Checkout,YouTube,True,2.2,False,True,False,0,2025-11-25,10,Mobile
CHK00929,CRE0283,PRD01324,Comedy & Entertainment,97,Payment Info,Direct,True,1.3,True,True,False,0,2025-11-09,11,Mobile
CHK00930,CRE0542,PRD02294,Finance & Investing,47,Started Checkout,Google,True,1.7,False,True,False,0,2026-03-07,14,Mobile
CHK00931,CRE0564,PRD00565,Education & Online Courses,9,Payment Info,Direct,True,1.0,True,True,False,0,2025-10-23,6,Mobile
CHK00932,CRE0571,PRD02214,Travel & Adventure,17,Payment Info,TikTok,True,0.9,False,True,False,0,2026-01-01,10,Tablet
CHK00933,CRE0410,PRD00144,Gaming & Esports,497,Added to Cart,TikTok,False,,False,False,False,0,2026-03-03,7,Mobile
CHK00934,CRE0557,PRD00199,Home Decor & Interior Design,47,Final Review,Google,True,2.6,False,True,False,0,2025-11-14,23,Mobile
CHK00935,CRE0419,PRD00852,Business & Entrepreneurship,97,Started Checkout,Email,True,2.2,False,False,False,0,2025-10-09,18,Mobile
CHK00936,CRE0248,PRD00894,Parenting & Family,197,Final Review,YouTube,True,1.4,True,False,False,0,2025-11-22,16,Desktop
CHK00937,CRE0328,PRD01146,Travel & Adventure,47,Added to Cart,TikTok,True,1.2,True,False,False,0,2025-10-22,15,Tablet
CHK00938,CRE0461,PRD00045,Technology & Software,197,Final Review,Direct,False,,False,False,False,0,2025-12-07,16,Mobile
CHK00939,CRE0176,PRD00782,Home Decor & Interior Design,67,Payment Info,Direct,False,,False,False,False,0,2026-02-17,14,Tablet
CHK00940,CRE0567,PRD02250,Business & Entrepreneurship,97,Started Checkout,YouTube,True,3.9,False,False,False,0,2026-02-06,9,Mobile
CHK00941,CRE0570,PRD02256,Parenting & Family,47,Added to Cart,Direct,True,2.3,False,True,True,47,2025-10-13,6,Mobile
CHK00942,CRE0540,PRD02072,Pet Care,297,Final Review,Google,True,3.7,False,True,False,0,2025-12-10,20,Mobile
CHK00943,CRE0454,PRD01630,Finance & Investing,27,Payment Info,TikTok,True,0.7,False,True,False,0,2025-12-08,23,Mobile
CHK00944,CRE0494,PRD01666,Business & Entrepreneurship,17,Started Checkout,TikTok,False,,False,False,False,0,2026-03-02,7,Mobile
CHK00945,CRE0339,PRD01685,Music & Audio Production,67,Final Review,YouTube,False,,False,False,False,0,2026-01-23,0,Mobile
CHK00946,CRE0563,PRD00696,Finance & Investing,127,Final Review,YouTube,False,,False,False,False,0,2026-02-14,13,Mobile
CHK00947,CRE0441,PRD01891,Education & Online Courses,127,Added to Cart,YouTube,True,3.3,True,False,False,0,2025-11-26,18,Tablet
CHK00948,CRE0472,PRD01341,Music & Audio Production,17,Payment Info,YouTube,True,4.0,True,True,False,0,2025-11-03,13,Mobile
CHK00949,CRE0186,PRD00052,Business & Entrepreneurship,47,Payment Info,TikTok,True,3.8,False,False,False,0,2026-03-03,14,Mobile
CHK00950,CRE0580,PRD02326,Photography & Videography,127,Final Review,YouTube,True,1.9,False,True,False,0,2025-10-10,6,Tablet
CHK00951,CRE0029,PRD00596,Personal Development,27,Started Checkout,Email,False,,False,False,False,0,2025-10-08,23,Mobile
CHK00952,CRE0480,PRD01640,Music & Audio Production,17,Payment Info,Instagram,True,0.6,True,True,False,0,2026-01-29,11,Desktop
CHK00953,CRE0323,PRD01548,Beauty & Fashion,9,Payment Info,Direct,False,,False,False,False,0,2026-01-24,20,Tablet
CHK00954,CRE0446,PRD00430,Business & Entrepreneurship,17,Payment Info,TikTok,True,3.5,False,True,True,17,2025-10-18,21,Tablet
CHK00955,CRE0515,PRD00019,Comedy & Entertainment,127,Final Review,Instagram,True,2.7,True,False,False,0,2025-09-25,20,Mobile
CHK00956,CRE0476,PRD02167,Education & Online Courses,27,Final Review,Instagram,False,,False,False,False,0,2025-10-20,16,Mobile
CHK00957,CRE0339,PRD00761,Beauty & Fashion,9,Started Checkout,Google,False,,False,False,False,0,2025-11-21,22,Mobile
CHK00958,CRE0216,PRD01611,Photography & Videography,67,Final Review,Google,False,,False,False,False,0,2026-01-10,17,Mobile
CHK00959,CRE0339,PRD01269,Home Decor & Interior Design,97,Added to Cart,YouTube,True,3.6,True,True,False,0,2026-01-31,9,Desktop
CHK00960,CRE0243,PRD00645,Education & Online Courses,97,Started Checkout,Direct,True,3.2,False,True,False,0,2025-11-14,17,Desktop
CHK00961,CRE0205,PRD00429,Music & Audio Production,97,Added to Cart,Instagram,False,,False,False,False,0,2025-10-03,17,Mobile
