creator_id,niche,platform,week_number,week_date,follower_count,weekly_follower_change,engagement_rate,save_rate,watch_time_pct,comment_sentiment_score,share_to_view_ratio,new_viewer_ratio,unsubscribe_rate,post_frequency_per_week,days_since_community_post,health_score,risk_level,algorithm_penalty_active
CRE0078,Beauty & Fashion,LinkedIn,37,2025-12-04,131768,2451,0.0459,0.0087,0.286,0.551,0.0049,0.408,0.0077,2.1,6,47.5,Alert,False
CRE0078,Beauty & Fashion,LinkedIn,38,2025-12-11,129128,-189,0.0419,0.0048,0.399,0.868,0.0025,0.353,0.0046,2.7,12,60.6,Watch,False
CRE0078,Beauty & Fashion,LinkedIn,39,2025-12-18,130763,1446,0.0458,0.0049,0.403,0.592,0.0056,0.47,0.0041,4.7,13,63.4,Watch,False
CRE0078,Beauty & Fashion,LinkedIn,40,2025-12-25,129913,596,0.0423,0.0095,0.43,0.811,0.0035,0.396,0.0076,2.9,19,61.6,Watch,False
CRE0078,Beauty & Fashion,LinkedIn,41,2026-01-01,130883,1566,0.0435,0.0044,0.41,0.762,0.0023,0.412,0.0063,3.4,17,60.4,Watch,False
CRE0078,Beauty & Fashion,LinkedIn,42,2026-01-08,131283,1966,0.0454,0.0101,0.373,0.933,0.0041,0.461,0.0069,4.4,21,67.1,Watch,False
CRE0078,Beauty & Fashion,LinkedIn,43,2026-01-15,130854,1537,0.041,0.0112,0.412,0.764,0.003,0.26,0.0024,1.9,5,59.6,Watch,False
CRE0078,Beauty & Fashion,LinkedIn,44,2026-01-22,130388,1071,0.0441,0.0113,0.432,0.535,0.004,0.512,0.0014,2.7,4,65.8,Watch,False
CRE0078,Beauty & Fashion,LinkedIn,45,2026-01-29,129092,-225,0.0443,0.012,0.435,0.887,0.0026,0.457,0.0027,2.4,16,70.1,Safe,False
CRE0078,Beauty & Fashion,LinkedIn,46,2026-02-05,131636,2319,0.0479,0.0068,0.396,0.891,0.0047,0.509,0.0059,2.2,8,63.8,Watch,False
CRE0078,Beauty & Fashion,LinkedIn,47,2026-02-12,131477,2160,0.0446,0.0066,0.354,0.691,0.0064,0.539,0.0052,4.5,5,63.0,Watch,False
CRE0078,Beauty & Fashion,LinkedIn,48,2026-02-19,128836,-481,0.0434,0.0078,0.402,0.752,0.004,0.544,0.0026,2.5,5,65.7,Watch,False
CRE0078,Beauty & Fashion,LinkedIn,49,2026-02-26,130997,1680,0.0484,0.0082,0.459,0.621,0.0035,0.479,0.0067,4.8,20,65.9,Watch,False
CRE0078,Beauty & Fashion,LinkedIn,50,2026-03-05,131345,2028,0.0385,0.0061,0.446,0.783,0.005,0.529,0.0029,1.6,0,65.7,Watch,False
CRE0078,Beauty & Fashion,LinkedIn,51,2026-03-12,129176,-141,0.0386,0.0066,0.478,0.753,0.0041,0.289,0.0012,3.6,10,66.3,Watch,False
CRE0078,Beauty & Fashion,LinkedIn,52,2026-03-19,131814,2497,0.0367,0.006,0.413,0.691,0.0049,0.403,0.0054,2.6,16,58.8,Watch,False
CRE0079,Finance & Investing,LinkedIn,1,2025-03-27,308644,5149,0.0293,0.0057,0.383,0.556,0.0028,0.511,0.0066,2.0,17,54.9,Alert,False
CRE0079,Finance & Investing,LinkedIn,2,2025-04-03,309426,5931,0.0281,0.0038,0.401,0.652,0.0016,0.251,0.0056,5.7,19,56.5,Watch,False
CRE0079,Finance & Investing,LinkedIn,3,2025-04-10,302706,-789,0.0304,0.0052,0.345,0.653,0.0022,0.39,0.0072,5.0,3,56.9,Watch,False
CRE0079,Finance & Investing,LinkedIn,4,2025-04-17,307139,3644,0.0315,0.0061,0.395,0.643,0.0025,0.499,0.0067,4.4,15,62.1,Watch,False
CRE0079,Finance & Investing,LinkedIn,5,2025-04-24,302202,-1293,0.0279,0.0078,0.414,0.68,0.0021,0.488,0.0058,3.9,9,64.1,Watch,False
CRE0079,Finance & Investing,LinkedIn,6,2025-05-01,300525,-2970,0.0247,0.0044,0.425,0.812,0.0024,0.281,0.0067,4.1,19,59.2,Watch,False
CRE0079,Finance & Investing,LinkedIn,7,2025-05-08,304408,913,0.0257,0.0053,0.351,0.671,0.0015,0.426,0.0058,4.2,8,58.5,Watch,False
CRE0079,Finance & Investing,LinkedIn,8,2025-05-15,300975,-2520,0.0323,0.0033,0.429,0.695,0.0033,0.337,0.0033,3.5,0,60.5,Watch,False
CRE0079,Finance & Investing,LinkedIn,9,2025-05-22,308256,4761,0.0241,0.0054,0.393,0.758,0.0024,0.354,0.0046,2.9,2,58.8,Watch,False
CRE0079,Finance & Investing,LinkedIn,10,2025-05-29,305446,1951,0.0301,0.0056,0.392,0.749,0.0041,0.513,0.0016,3.4,10,67.0,Watch,False
CRE0079,Finance & Investing,LinkedIn,11,2025-06-05,306558,3063,0.0264,0.0051,0.38,0.764,0.0024,0.526,0.0048,4.4,11,65.3,Watch,False
CRE0079,Finance & Investing,LinkedIn,12,2025-06-12,302763,-732,0.031,0.0049,0.381,0.731,0.0043,0.47,0.0037,2.2,9,60.4,Watch,False
CRE0079,Finance & Investing,LinkedIn,13,2025-06-19,305531,2036,0.0279,0.0053,0.493,0.629,0.003,0.477,0.0045,3.0,4,65.2,Watch,False
CRE0079,Finance & Investing,LinkedIn,14,2025-06-26,306764,3269,0.029,0.0052,0.362,0.691,0.0038,0.531,0.0033,2.2,20,60.1,Watch,False
CRE0079,Finance & Investing,LinkedIn,15,2025-07-03,303382,-113,0.0247,0.0064,0.419,0.75,0.0031,0.366,0.0026,1.9,8,60.7,Watch,False
CRE0079,Finance & Investing,LinkedIn,16,2025-07-10,306703,3208,0.0279,0.0055,0.332,0.684,0.0017,0.416,0.0073,4.6,5,56.9,Watch,False
CRE0079,Finance & Investing,LinkedIn,17,2025-07-17,302383,-1112,0.0319,0.0062,0.387,0.751,0.0019,0.543,0.0033,5.4,17,68.5,Watch,False
CRE0079,Finance & Investing,LinkedIn,18,2025-07-24,306147,2652,0.0282,0.0045,0.417,0.75,0.0021,0.298,0.0041,1.8,3,56.1,Watch,False
CRE0079,Finance & Investing,LinkedIn,19,2025-07-31,302915,-580,0.0306,0.0033,0.462,0.452,0.0016,0.473,0.0014,3.6,3,63.5,Watch,False
CRE0079,Finance & Investing,LinkedIn,20,2025-08-07,303941,446,0.0259,0.0032,0.432,0.622,0.0024,0.388,0.0043,1.8,7,56.3,Watch,False
CRE0079,Finance & Investing,LinkedIn,21,2025-08-14,309220,5725,0.0259,0.006,0.459,0.679,0.0027,0.253,0.005,5.5,12,61.5,Watch,False
CRE0079,Finance & Investing,LinkedIn,22,2025-08-21,307185,3690,0.0273,0.0035,0.412,0.654,0.0018,0.534,0.005,5.3,10,65.1,Watch,False
CRE0079,Finance & Investing,LinkedIn,23,2025-08-28,307114,3619,0.0246,0.0069,0.472,0.613,0.0016,0.268,0.0056,3.1,3,57.3,Watch,False
CRE0079,Finance & Investing,LinkedIn,24,2025-09-04,302630,-865,0.0249,0.007,0.462,0.785,0.0022,0.455,0.0014,4.0,1,71.8,Safe,False
CRE0079,Finance & Investing,LinkedIn,25,2025-09-11,307034,3539,0.0275,0.0069,0.329,0.716,0.004,0.408,0.0064,5.6,1,59.4,Watch,False
CRE0079,Finance & Investing,LinkedIn,26,2025-09-18,305645,2150,0.0271,0.0075,0.374,0.827,0.0021,0.312,0.0029,3.5,7,61.7,Watch,False
CRE0079,Finance & Investing,LinkedIn,27,2025-09-25,307591,4096,0.0267,0.0051,0.371,0.683,0.004,0.362,0.0069,4.4,10,57.0,Watch,False
CRE0079,Finance & Investing,LinkedIn,28,2025-10-02,301717,-1778,0.0265,0.0063,0.45,0.865,0.0016,0.528,0.0025,2.4,12,69.6,Watch,False
CRE0079,Finance & Investing,LinkedIn,29,2025-10-09,305088,1593,0.0248,0.0057,0.44,0.735,0.0027,0.338,0.002,2.7,2,62.5,Watch,False
CRE0079,Finance & Investing,LinkedIn,30,2025-10-16,307846,4351,0.0324,0.0066,0.54,0.636,0.0023,0.257,0.005,2.4,6,57.9,Watch,False
CRE0079,Finance & Investing,LinkedIn,31,2025-10-23,309481,5986,0.0314,0.0059,0.409,0.735,0.0017,0.404,0.0031,5.7,2,66.5,Watch,False
CRE0079,Finance & Investing,LinkedIn,32,2025-10-30,301689,-1806,0.0247,0.0074,0.463,0.769,0.0019,0.473,0.0078,2.3,5,62.5,Watch,False
CRE0079,Finance & Investing,LinkedIn,33,2025-11-06,301091,-2404,0.0299,0.0057,0.463,0.661,0.0037,0.354,0.0028,2.0,10,60.5,Watch,False
CRE0079,Finance & Investing,LinkedIn,34,2025-11-13,300684,-2811,0.0244,0.0053,0.4,0.54,0.0015,0.26,0.0012,4.2,21,57.9,Watch,False
CRE0079,Finance & Investing,LinkedIn,35,2025-11-20,305374,1879,0.0266,0.004,0.475,0.756,0.0015,0.434,0.0074,3.5,14,63.1,Watch,False
CRE0079,Finance & Investing,LinkedIn,36,2025-11-27,306874,3379,0.0294,0.0056,0.504,0.581,0.0039,0.543,0.0026,3.5,13,68.3,Watch,False
CRE0079,Finance & Investing,LinkedIn,37,2025-12-04,305411,1916,0.0247,0.0058,0.367,0.666,0.0022,0.468,0.004,3.6,3,61.2,Watch,False
CRE0079,Finance & Investing,LinkedIn,38,2025-12-11,313846,10351,0.0307,0.0037,0.394,0.762,0.0019,0.487,0.0013,3.5,16,66.7,Watch,False
CRE0079,Finance & Investing,LinkedIn,39,2025-12-18,301566,-1929,0.0321,0.0063,0.369,0.694,0.0026,0.547,0.0016,4.5,1,67.2,Watch,False
CRE0079,Finance & Investing,LinkedIn,40,2025-12-25,306951,3456,0.029,0.0046,0.479,0.494,0.0023,0.457,0.0033,3.9,11,63.9,Watch,False
CRE0079,Finance & Investing,LinkedIn,41,2026-01-01,308511,5016,0.0247,0.0072,0.442,0.927,0.0016,0.314,0.0053,6.0,6,67.6,Watch,False
CRE0079,Finance & Investing,LinkedIn,42,2026-01-08,306058,2563,0.028,0.0039,0.403,0.684,0.0036,0.32,0.005,6.0,15,60.0,Watch,False
CRE0079,Finance & Investing,LinkedIn,43,2026-01-15,307564,4069,0.0299,0.0064,0.461,0.687,0.0036,0.312,0.0039,3.5,5,61.8,Watch,False
CRE0079,Finance & Investing,LinkedIn,44,2026-01-22,301486,-2009,0.0319,0.0064,0.482,0.905,0.0026,0.307,0.0073,1.9,0,60.5,Watch,False
CRE0079,Finance & Investing,LinkedIn,45,2026-01-29,307576,4081,0.0281,0.0038,0.418,0.718,0.004,0.325,0.0057,5.8,16,60.8,Watch,False
CRE0079,Finance & Investing,LinkedIn,46,2026-02-05,301526,-1969,0.026,0.0036,0.389,0.757,0.0014,0.432,0.004,2.2,0,59.4,Watch,False
CRE0079,Finance & Investing,LinkedIn,47,2026-02-12,305510,2015,0.0297,0.0074,0.488,0.787,0.0035,0.517,0.0076,4.0,3,68.5,Watch,False
CRE0079,Finance & Investing,LinkedIn,48,2026-02-19,301776,-1719,0.0278,0.0049,0.413,0.926,0.003,0.35,0.0025,4.9,17,68.9,Watch,False
CRE0079,Finance & Investing,LinkedIn,49,2026-02-26,299378,-4117,0.0269,0.006,0.46,0.631,0.0036,0.316,0.0025,3.5,21,62.0,Watch,False
CRE0079,Finance & Investing,LinkedIn,50,2026-03-05,303294,-201,0.0314,0.0075,0.315,0.557,0.0021,0.463,0.0061,5.2,12,57.7,Watch,False
CRE0079,Finance & Investing,LinkedIn,51,2026-03-12,303834,339,0.025,0.0028,0.339,0.833,0.0013,0.505,0.0048,2.3,14,59.5,Watch,False
CRE0079,Finance & Investing,LinkedIn,52,2026-03-19,306507,3012,0.0275,0.0077,0.473,0.632,0.0023,0.401,0.0065,4.1,13,63.1,Watch,False
CRE0080,Finance & Investing,Instagram,1,2025-03-27,460902,-141,0.0333,0.0083,0.375,0.617,0.0049,0.437,0.0036,2.5,13,58.9,Watch,False
CRE0080,Finance & Investing,Instagram,2,2025-04-03,461773,730,0.0376,0.0083,0.444,0.701,0.005,0.361,0.0072,5.9,10,63.2,Watch,False
CRE0080,Finance & Investing,Instagram,3,2025-04-10,461438,395,0.0416,0.0054,0.421,0.637,0.0046,0.368,0.003,3.2,5,60.4,Watch,False
CRE0080,Finance & Investing,Instagram,4,2025-04-17,465692,4649,0.0408,0.0046,0.34,0.581,0.0052,0.356,0.0051,4.5,1,55.0,Watch,False
CRE0080,Finance & Investing,Instagram,5,2025-04-24,461293,250,0.0351,0.0045,0.387,0.754,0.0043,0.439,0.0053,5.9,2,64.1,Watch,False
CRE0080,Finance & Investing,Instagram,6,2025-05-01,472076,11033,0.0321,0.0041,0.436,0.649,0.0047,0.283,0.0052,3.2,21,56.1,Watch,False
CRE0080,Finance & Investing,Instagram,7,2025-05-08,460834,-209,0.0395,0.011,0.413,0.76,0.005,0.42,0.0078,5.4,21,65.0,Watch,False
CRE0080,Finance & Investing,Instagram,8,2025-05-15,461103,60,0.0396,0.0094,0.457,0.503,0.0052,0.495,0.002,3.7,6,66.9,Watch,False
CRE0080,Finance & Investing,Instagram,9,2025-05-22,463195,2152,0.0421,0.0087,0.356,0.792,0.0043,0.327,0.0069,3.1,6,56.2,Watch,False
CRE0080,Finance & Investing,Instagram,10,2025-05-29,466673,5630,0.036,0.0078,0.335,0.632,0.0054,0.321,0.0049,5.3,11,57.2,Watch,False
CRE0080,Finance & Investing,Instagram,11,2025-06-05,472397,11354,0.0407,0.0091,0.628,0.739,0.0036,0.364,0.0018,4.3,4,71.1,Safe,False
CRE0080,Finance & Investing,Instagram,12,2025-06-12,458711,-2332,0.0397,0.0095,0.386,0.742,0.0029,0.3,0.0025,3.9,14,62.2,Watch,False
CRE0080,Finance & Investing,Instagram,13,2025-06-19,468179,7136,0.0374,0.0055,0.419,0.806,0.0033,0.29,0.0025,6.0,10,65.5,Watch,False
CRE0080,Finance & Investing,Instagram,14,2025-06-26,459467,-1576,0.0319,0.0085,0.593,0.729,0.002,0.423,0.0025,5.8,9,73.2,Safe,False
CRE0080,Finance & Investing,Instagram,15,2025-07-03,460939,-104,0.0362,0.0041,0.396,0.65,0.0052,0.494,0.0056,3.9,18,61.5,Watch,False
CRE0080,Finance & Investing,Instagram,16,2025-07-10,467397,6354,0.0389,0.0097,0.402,0.777,0.0025,0.278,0.0053,5.5,6,62.6,Watch,False
CRE0080,Finance & Investing,Instagram,17,2025-07-17,473134,12091,0.0385,0.0113,0.378,0.763,0.0023,0.345,0.0021,5.5,7,66.9,Watch,False
CRE0080,Finance & Investing,Instagram,18,2025-07-24,465249,4206,0.0363,0.0044,0.449,0.602,0.0053,0.388,0.0029,5.0,15,65.0,Watch,False
CRE0080,Finance & Investing,Instagram,19,2025-07-31,465083,4040,0.036,0.008,0.41,0.662,0.003,0.263,0.0042,5.7,5,60.6,Watch,False
CRE0080,Finance & Investing,Instagram,20,2025-08-07,463228,2185,0.0312,0.0079,0.376,0.484,0.0018,0.495,0.0052,4.4,6,60.1,Watch,False
CRE0080,Finance & Investing,Instagram,21,2025-08-14,463091,2048,0.0404,0.0099,0.45,0.787,0.0046,0.349,0.0066,3.4,11,62.9,Watch,False
CRE0080,Finance & Investing,Instagram,22,2025-08-21,459250,-1793,0.0329,0.0036,0.365,0.859,0.0035,0.362,0.0029,3.0,0,60.8,Watch,False
CRE0080,Finance & Investing,Instagram,23,2025-08-28,463123,2080,0.0329,0.0068,0.434,0.769,0.0027,0.544,0.0041,2.9,11,66.5,Watch,False
CRE0080,Finance & Investing,Instagram,24,2025-09-04,461123,80,0.0395,0.0045,0.453,0.748,0.004,0.497,0.0051,5.2,1,69.2,Watch,False
CRE0080,Finance & Investing,Instagram,25,2025-09-11,465269,4226,0.0329,0.0034,0.369,0.738,0.0033,0.26,0.0063,3.3,12,52.7,Alert,False
CRE0080,Finance & Investing,Instagram,26,2025-09-18,463848,2805,0.039,0.011,0.403,0.678,0.0023,0.413,0.0045,5.8,6,66.0,Watch,False
CRE0080,Finance & Investing,Instagram,27,2025-09-25,465131,4088,0.0407,0.0064,0.445,0.736,0.004,0.414,0.0012,2.8,13,66.3,Watch,False
CRE0080,Finance & Investing,Instagram,28,2025-10-02,461065,22,0.037,0.0056,0.438,0.758,0.0033,0.314,0.0062,1.6,17,55.7,Watch,False
CRE0080,Finance & Investing,Instagram,29,2025-10-09,462007,964,0.0353,0.0054,0.478,0.704,0.0029,0.529,0.0036,2.6,10,66.7,Watch,False
CRE0080,Finance & Investing,Instagram,30,2025-10-16,460415,-628,0.0405,0.0047,0.449,0.592,0.0029,0.352,0.0031,4.7,5,63.0,Watch,False
CRE0080,Finance & Investing,Instagram,31,2025-10-23,464333,3290,0.0324,0.0088,0.451,0.774,0.0034,0.515,0.0024,5.5,18,74.1,Safe,False
CRE0080,Finance & Investing,Instagram,32,2025-10-30,466435,5392,0.0375,0.0075,0.498,0.83,0.0036,0.27,0.0029,3.5,12,66.7,Watch,False
CRE0080,Finance & Investing,Instagram,33,2025-11-06,473400,12357,0.0363,0.005,0.376,0.79,0.0022,0.471,0.0069,3.7,7,61.2,Watch,False
CRE0080,Finance & Investing,Instagram,34,2025-11-13,469862,8819,0.035,0.006,0.468,0.725,0.0049,0.429,0.0071,3.2,13,62.5,Watch,False
CRE0080,Finance & Investing,Instagram,35,2025-11-20,459902,-1141,0.0324,0.0063,0.462,0.848,0.0043,0.377,0.0021,2.7,13,67.2,Watch,False
CRE0080,Finance & Investing,Instagram,36,2025-11-27,462642,1599,0.0325,0.008,0.392,0.735,0.002,0.467,0.0023,4.2,2,67.6,Watch,False
CRE0080,Finance & Investing,Instagram,37,2025-12-04,468728,7685,0.0392,0.011,0.413,0.6,0.0053,0.519,0.0073,3.4,0,61.5,Watch,False
CRE0080,Finance & Investing,Instagram,38,2025-12-11,461551,508,0.0312,0.0044,0.475,0.771,0.0031,0.481,0.0078,2.0,13,61.6,Watch,False
CRE0080,Finance & Investing,Instagram,39,2025-12-18,462104,1061,0.0344,0.004,0.341,0.553,0.0024,0.407,0.0071,2.1,21,49.0,Alert,False
CRE0080,Finance & Investing,Instagram,40,2025-12-25,459945,-1098,0.0386,0.0043,0.437,0.755,0.0047,0.531,0.0011,3.6,16,69.8,Watch,False
CRE0080,Finance & Investing,Instagram,41,2026-01-01,465886,4843,0.04,0.0057,0.355,0.85,0.0059,0.316,0.0042,2.8,21,57.9,Watch,False
CRE0080,Finance & Investing,Instagram,42,2026-01-08,467126,6083,0.0368,0.0041,0.438,0.869,0.0029,0.374,0.0025,5.9,9,69.6,Watch,False
CRE0080,Finance & Investing,Instagram,43,2026-01-15,460413,-630,0.0385,0.0063,0.43,0.808,0.0034,0.266,0.0073,3.2,6,57.3,Watch,False
CRE0080,Finance & Investing,Instagram,44,2026-01-22,460921,-122,0.0351,0.0103,0.323,0.607,0.0044,0.529,0.0064,3.8,21,58.6,Watch,False
CRE0080,Finance & Investing,Instagram,45,2026-01-29,463527,2484,0.0375,0.0081,0.39,0.675,0.0047,0.528,0.0014,2.8,11,65.4,Watch,False
CRE0080,Finance & Investing,Instagram,46,2026-02-05,467636,6593,0.0319,0.0072,0.376,0.651,0.0026,0.448,0.0026,1.9,18,59.3,Watch,False
CRE0080,Finance & Investing,Instagram,47,2026-02-12,456460,-4583,0.0351,0.0042,0.382,0.668,0.0024,0.417,0.0037,5.8,10,62.9,Watch,False
CRE0080,Finance & Investing,Instagram,48,2026-02-19,464328,3285,0.0416,0.0078,0.402,0.738,0.0056,0.43,0.0023,4.6,7,67.8,Watch,False
CRE0080,Finance & Investing,Instagram,49,2026-02-26,461035,-8,0.0341,0.0043,0.445,0.733,0.003,0.545,0.0055,4.2,2,66.5,Watch,False
CRE0080,Finance & Investing,Instagram,50,2026-03-05,460907,-136,0.037,0.0049,0.331,0.749,0.0036,0.497,0.0052,4.4,12,62.0,Watch,False
CRE0080,Finance & Investing,Instagram,51,2026-03-12,466367,5324,0.0327,0.007,0.422,0.797,0.0022,0.35,0.0077,3.2,12,59.0,Watch,False
CRE0080,Finance & Investing,Instagram,52,2026-03-19,465580,4537,0.0415,0.011,0.303,0.604,0.0031,0.344,0.0072,2.3,21,49.3,Alert,False
CRE0081,Gaming & Esports,Instagram,1,2025-03-27,317021,3231,0.0255,0.0072,0.347,0.678,0.0032,0.329,0.0038,4.1,21,58.1,Watch,False
CRE0081,Gaming & Esports,Instagram,2,2025-04-03,317901,4111,0.0292,0.0067,0.427,0.736,0.0016,0.477,0.0023,1.7,6,64.2,Watch,False
CRE0081,Gaming & Esports,Instagram,3,2025-04-10,318411,4621,0.0316,0.0059,0.398,0.807,0.0033,0.338,0.0076,5.4,7,60.9,Watch,False
CRE0081,Gaming & Esports,Instagram,4,2025-04-17,315534,1744,0.0247,0.0028,0.345,0.712,0.0026,0.429,0.0034,3.4,10,58.9,Watch,False
CRE0081,Gaming & Esports,Instagram,5,2025-04-24,316327,2537,0.0318,0.0071,0.419,0.89,0.0038,0.498,0.0033,1.9,1,67.0,Watch,False
CRE0081,Gaming & Esports,Instagram,6,2025-05-01,312412,-1378,0.0319,0.0066,0.481,0.601,0.0024,0.465,0.0028,4.8,17,69.5,Watch,False
CRE0081,Gaming & Esports,Instagram,7,2025-05-08,315340,1550,0.0311,0.0079,0.331,0.605,0.003,0.393,0.0055,5.6,11,58.1,Watch,False
CRE0081,Gaming & Esports,Instagram,8,2025-05-15,316584,2794,0.0296,0.003,0.418,0.804,0.0017,0.476,0.0031,4.4,1,68.2,Watch,False
CRE0081,Gaming & Esports,Instagram,9,2025-05-22,314815,1025,0.0305,0.0049,0.36,0.898,0.0026,0.512,0.0035,1.8,7,63.0,Watch,False
CRE0081,Gaming & Esports,Instagram,10,2025-05-29,316425,2635,0.0247,0.0066,0.32,0.759,0.0021,0.49,0.005,2.8,10,59.1,Watch,False
CRE0081,Gaming & Esports,Instagram,11,2025-06-05,320189,6399,0.0274,0.0036,0.405,0.77,0.0025,0.297,0.0062,3.6,2,57.0,Watch,False
CRE0081,Gaming & Esports,Instagram,12,2025-06-12,317399,3609,0.0256,0.0056,0.508,0.599,0.0037,0.379,0.0035,4.6,3,66.3,Watch,False
CRE0081,Gaming & Esports,Instagram,13,2025-06-19,313191,-599,0.0282,0.004,0.359,0.667,0.0031,0.496,0.0038,3.1,1,60.2,Watch,False
CRE0081,Gaming & Esports,Instagram,14,2025-06-26,314454,664,0.0258,0.0066,0.406,0.711,0.0024,0.537,0.0027,5.6,8,69.5,Watch,False
CRE0081,Gaming & Esports,Instagram,15,2025-07-03,321580,7790,0.0317,0.0045,0.388,0.624,0.0028,0.491,0.0012,2.3,8,61.8,Watch,False
CRE0081,Gaming & Esports,Instagram,16,2025-07-10,307082,-6708,0.0285,0.0079,0.442,0.619,0.0038,0.26,0.0046,5.5,17,60.8,Watch,False
CRE0081,Gaming & Esports,Instagram,17,2025-07-17,317610,3820,0.0262,0.0037,0.464,0.65,0.0039,0.427,0.0021,4.4,14,67.2,Watch,False
CRE0081,Gaming & Esports,Instagram,18,2025-07-24,307786,-6004,0.0272,0.0045,0.473,0.491,0.0016,0.287,0.0078,3.7,6,53.5,Alert,False
CRE0081,Gaming & Esports,Instagram,19,2025-07-31,314048,258,0.0324,0.0065,0.457,0.754,0.0023,0.306,0.0011,3.9,13,66.4,Watch,False
CRE0081,Gaming & Esports,Instagram,20,2025-08-07,310222,-3568,0.0284,0.0062,0.358,0.892,0.0014,0.361,0.007,5.0,14,62.0,Watch,False
CRE0081,Gaming & Esports,Instagram,21,2025-08-14,314325,535,0.0298,0.0056,0.482,0.869,0.0037,0.301,0.006,2.4,19,61.5,Watch,False
CRE0081,Gaming & Esports,Instagram,22,2025-08-21,321958,8168,0.0251,0.0059,0.369,0.821,0.0031,0.276,0.0072,3.6,18,55.5,Watch,False
CRE0081,Gaming & Esports,Instagram,23,2025-08-28,317289,3499,0.0268,0.0044,0.451,0.807,0.0019,0.433,0.004,1.7,9,62.8,Watch,False
CRE0081,Gaming & Esports,Instagram,24,2025-09-04,315540,1750,0.0283,0.0048,0.392,0.89,0.0032,0.436,0.0068,3.8,4,63.2,Watch,False
CRE0081,Gaming & Esports,Instagram,25,2025-09-11,313584,-206,0.0257,0.004,0.429,0.734,0.0015,0.296,0.0058,4.3,8,59.4,Watch,False
CRE0081,Gaming & Esports,Instagram,26,2025-09-18,314722,932,0.0253,0.0061,0.375,0.738,0.0019,0.424,0.0041,5.0,5,64.6,Watch,False
CRE0081,Gaming & Esports,Instagram,27,2025-09-25,315004,1214,0.0279,0.0029,0.332,0.765,0.0022,0.375,0.0026,2.1,4,55.9,Watch,False
CRE0081,Gaming & Esports,Instagram,28,2025-10-02,313297,-493,0.0328,0.0039,0.495,0.812,0.003,0.28,0.0057,4.6,4,64.5,Watch,False
CRE0081,Gaming & Esports,Instagram,29,2025-10-09,313368,-422,0.0247,0.0067,0.385,0.648,0.0015,0.469,0.0071,4.1,15,60.1,Watch,False
CRE0081,Gaming & Esports,Instagram,30,2025-10-16,316161,2371,0.0282,0.0068,0.48,0.744,0.0037,0.51,0.0043,4.5,4,71.3,Safe,False
CRE0081,Gaming & Esports,Instagram,31,2025-10-23,316533,2743,0.0326,0.0054,0.346,0.526,0.002,0.416,0.0068,4.9,1,55.5,Watch,False
CRE0081,Gaming & Esports,Instagram,32,2025-10-30,316914,3124,0.0251,0.0035,0.381,0.783,0.0032,0.486,0.0064,1.7,8,57.7,Watch,False
CRE0081,Gaming & Esports,Instagram,33,2025-11-06,310880,-2910,0.0287,0.0041,0.418,0.61,0.0024,0.534,0.0052,2.8,19,60.1,Watch,False
CRE0081,Gaming & Esports,Instagram,34,2025-11-13,315941,2151,0.0322,0.0071,0.461,0.604,0.0034,0.302,0.0011,2.2,1,60.3,Watch,False
CRE0081,Gaming & Esports,Instagram,35,2025-11-20,319424,5634,0.0246,0.0058,0.355,0.691,0.0029,0.321,0.0039,5.9,8,59.6,Watch,False
CRE0081,Gaming & Esports,Instagram,36,2025-11-27,314717,927,0.0291,0.0074,0.331,0.771,0.004,0.286,0.005,4.6,0,57.7,Watch,False
CRE0081,Gaming & Esports,Instagram,37,2025-12-04,319096,5306,0.0281,0.0077,0.392,0.698,0.0015,0.349,0.005,2.6,15,57.3,Watch,False
CRE0081,Gaming & Esports,Instagram,38,2025-12-11,313088,-702,0.0248,0.0045,0.417,0.62,0.0031,0.394,0.0031,4.8,0,63.4,Watch,False
CRE0081,Gaming & Esports,Instagram,39,2025-12-18,313226,-564,0.0319,0.0061,0.398,0.633,0.0041,0.343,0.0045,3.0,5,56.8,Watch,False
CRE0081,Gaming & Esports,Instagram,40,2025-12-25,315148,1358,0.0294,0.003,0.39,0.92,0.0026,0.287,0.0074,3.9,1,58.1,Watch,False
CRE0081,Gaming & Esports,Instagram,41,2026-01-01,314886,1096,0.0307,0.0084,0.388,0.713,0.002,0.314,0.0045,2.1,21,56.1,Watch,False
CRE0081,Gaming & Esports,Instagram,42,2026-01-08,317145,3355,0.03,0.0081,0.43,0.698,0.0033,0.495,0.0032,2.5,2,65.3,Watch,False
CRE0081,Gaming & Esports,Instagram,43,2026-01-15,316380,2590,0.0275,0.0078,0.314,0.76,0.0015,0.533,0.0026,5.5,0,66.4,Watch,False
CRE0081,Gaming & Esports,Instagram,44,2026-01-22,318366,4576,0.0268,0.005,0.44,0.74,0.0037,0.481,0.0035,3.3,0,66.3,Watch,False
CRE0081,Gaming & Esports,Instagram,45,2026-01-29,311846,-1944,0.0264,0.0061,0.514,0.519,0.0039,0.463,0.0041,5.7,6,67.6,Watch,False
CRE0081,Gaming & Esports,Instagram,46,2026-02-05,308838,-4952,0.0331,0.0072,0.352,0.698,0.0038,0.375,0.0049,2.8,19,56.4,Watch,False
CRE0081,Gaming & Esports,Instagram,47,2026-02-12,317211,3421,0.0249,0.0059,0.508,0.526,0.0026,0.394,0.0079,2.4,9,56.6,Watch,False
